@Relation test
@Attribute feature_0 numeric
@Attribute feature_1 numeric
@Attribute feature_2 numeric
@Attribute feature_3 numeric
@Attribute feature_4 numeric
@Attribute feature_5 numeric
@Attribute feature_6 numeric
@Attribute feature_7 numeric
@Attribute feature_8 numeric
@Attribute feature_9 numeric
@Attribute feature_10 numeric
@Attribute feature_11 numeric
@Attribute feature_12 numeric
@Attribute feature_13 numeric
@Attribute feature_14 numeric
@Attribute feature_15 numeric
@Attribute class {MAIL_gate_Email_IMAP_filetransfer.pcap,MAIL_gate_POP_filetransfer.pcap,MAIL_Gateway_Thunderbird_Imap.pcap}
@data
167772687,3325347879,38931,443,5,1514,1514,1514,1514,1514,0.0029200000000031423,1e-05,0.0002250000000003638,0.0017530000000007817,0.00023499999999998522,0.0005020000000008906,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,0.1254559999999998,1e-05,0.000280000000000058,0.0002270000000024197,0.00020199999999803708,0.0003300000000017178,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1514,1514,1514,54,54,0.351506999999998,1e-05,0.0003929999999989775,0.00023499999999998522,0.16460000000000008,0.025254999999997807,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,1474,138,1140,597,597,0.40667399999999887,1e-05,1.5000000001208491e-05,0.14253699999999725,0.0647100000000016,0.16111899999999935,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,54,54,54,54,54,0.49868100000000126,1e-05,0.11393699999999995,0.09690000000000154,0.10310399999999831,0.07252300000000034,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,597,597,1140,597,597,0.46380599999999816,1e-05,0.09642299999999793,0.1045189999999998,0.11122700000000307,0.11235299999999881,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,755,1235,1235,1197,597,4.370317,1e-05,0.0007079999999994868,0.0007029999999978997,0.00031700000000256523,4.368247999999998,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,0.6777079999999991,1e-05,0.3761019999999995,0.01635699999999929,0.2848639999999989,0.0002060000000021489,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1111,1111,597,597,1111,0.30222499999999997,1e-05,0.016207000000001415,0.2843459999999993,0.0010739999999991312,0.00024700000000166256,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,597,597,597,1140,597,1.0520549999999993,1e-05,0.3729830000000014,0.14488599999999963,0.1584179999999975,0.336742000000001,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,54,54,54,54,54,4.588887,1e-05,3.439439,0.5545089999999995,0.12177700000000158,0.3757179999999991,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,54,54,54,54,54,0.10137100000000032,1e-05,0.07961600000000146,7.099999999837792e-05,4.300000000156956e-05,0.01662899999999823,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,1474,1334,60,1474,0.584577000000003,1e-05,0.5484250000000017,0.00012900000000115597,0.02189899999999767,0.014086000000002485,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,597,1404,717,1010,597,0.4495670000000018,1e-05,0.07975300000000018,0.016607000000000482,0.06774700000000067,0.24780000000000157,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,597,597,597,597,1111,1.0546320000000016,1e-05,0.07058900000000179,0.35408499999999776,0.3490800000000007,0.2805320000000009,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,1334,60,60,60,60,1.0403289999999998,1e-05,0.05653299999999817,0.35397899999999893,0.34932400000000285,0.2804789999999997,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,597,1140,597,597,1140,0.8332079999999991,1e-05,0.34746700000000175,0.27796699999999674,0.11206400000000016,0.09566300000000183,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,54,54,54,54,54,1.249884999999999,1e-05,0.33382800000000046,0.07539200000000079,0.7794919999999976,0.05367000000000033,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,597,1111,597,597,597,0.7796120000000002,1e-05,0.2095679999999973,0.00045500000000231466,0.5691449999999989,0.0003010000000003288,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,0.7774099999999997,1e-05,0.20711100000000116,0.0010989999999999611,0.5685259999999985,0.00015700000000151704,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,597,597,1140,597,597,1.335411999999998,1e-05,0.09681099999999887,0.3521169999999998,0.7718519999999991,0.11350700000000202,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,597,597,597,597,597,1.2202559999999991,1e-05,0.0003950000000010334,0.770661999999998,0.11344300000000018,0.3355630000000005,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,1.391771000000002,1e-05,0.00038200000000188084,0.7707160000000002,0.11338199999999787,0.335604,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,597,597,597,597,597,0.9029779999999974,1e-05,0.17328200000000038,0.27622399999999914,0.22549000000000063,0.22406099999999896,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,54,54,54,1514,1514,2.535684,1e-05,0.05860500000000002,0.35211200000000176,2.123580999999998,0.0002000000000030866,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,597,597,597,1235,1514,0.7292190000000005,1e-05,0.27894400000000275,0.22250099999999762,0.22736100000000192,0.0003569999999974982,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,0.7293260000000004,1e-05,0.2789210000000004,0.22275899999999993,0.2267879999999991,0.000844000000000733,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1514,1514,1514,1514,1514,0.010137000000000285,1e-05,5.600000000072214e-05,0.00017300000000020077,5.400000000221894e-05,0.009762999999999522,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,0.009861000000000786,1e-05,7.000000000090267e-06,2.9999999995311555e-06,0.0008550000000013824,0.008905999999999636,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1514,1514,1514,1514,1514,0.0013660000000008665,1e-05,0.00034000000000133923,0.00022399999999933584,0.0006279999999989627,6.100000000230921e-05,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1514,159,1235,1235,1514,0.011207999999999885,1e-05,0.00023900000000054433,0.0097069999999988,0.0007070000000020116,0.0004969999999993036,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,0.0017219999999973368,1e-05,0.00018399999999729744,0.0015380000000000393,0.0,0.0,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1514,1514,1514,1514,1514,0.0013620000000003074,1e-05,5.400000000221894e-05,0.0009599999999991837,6.799999999884676e-05,0.00023200000000045407,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,0.0006990000000008934,1e-05,0.00015199999999992997,0.00017599999999973193,0.00023600000000101318,7.80000000020209e-05,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1145,1514,832,1235,1235,0.0010609999999999786,1e-05,6.100000000230921e-05,0.0002940000000002385,0.00034399999999834563,0.00030399999999985994,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1514,1514,1514,1514,1514,0.0008889999999972531,1e-05,0.0002729999999999677,7.399999999790907e-05,0.00029300000000276327,0.00017699999999720717,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,0.0011869999999980507,1e-05,0.00014999999999787406,6.000000002615025e-06,0.0004119999999971924,0.0006070000000022446,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1235,243,1111,1235,1235,0.0031449999999999534,1e-05,0.00042299999999784177,0.0008650000000010039,0.0014940000000009945,0.00031599999999798456,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,0.002677000000002039,1e-05,0.0009360000000029345,0.0013059999999995853,0.00021299999999868646,0.00018400000000085015,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1514,1514,1514,1514,1514,0.00134999999999863,1e-05,0.000612000000000279,0.0002729999999999677,0.00011399999999994748,0.00024099999999904753,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1514,1514,1514,1514,1514,0.0013369999999994775,1e-05,0.00018900000000243722,6.49999999993156e-05,0.000844000000000733,0.00017599999999973193,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1235,1235,1514,1514,1514,0.0018799999999998818,1e-05,0.0002819999999985612,0.0005790000000018836,0.0002899999999996794,0.0006649999999979173,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,0.004443999999999448,1e-05,0.000302999999998832,0.00012699999999910005,0.00013300000000171508,0.0038629999999990616,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1514,1514,1514,1514,1514,0.0029420000000008883,1e-05,0.0006070000000022446,5.600000000072214e-05,0.00017399999999767601,0.0020750000000013813,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1514,1514,1514,1514,1466,0.0024620000000012965,1e-05,0.002164000000000499,3.0000000002416982e-05,7.199999999940587e-05,0.00017300000000020077,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,0.00028700000000014825,1e-05,7.400000000146179e-05,0.0001679999999986137,3.500000000045134e-05,5.999999999062311e-06,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,0.0022790000000014743,1e-05,2.9999999995311555e-06,2.0000000020559128e-06,2.9999999995311555e-06,2.9999999995311555e-06,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1514,1514,1514,1514,1514,0.0025440000000003238,1e-05,2.3000000002326715e-05,6.600000000034356e-05,9.199999999864872e-05,0.0023550000000014393,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,0.0031020000000019365,1e-05,0.00013000000000218392,0.002776000000000778,1.0999999997096666e-05,2.0000000020559128e-06,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1514,1514,1514,1514,1514,0.003237000000002155,1e-05,8.400000000108321e-05,0.00011399999999994748,0.0002400000000015723,0.0026639999999993336,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1235,1235,1235,717,1235,0.004910999999999888,1e-05,0.0003109999999999502,0.0029260000000022046,0.0002059999999985962,0.001353000000001714,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,0.0016809999999978231,1e-05,0.00010599999999882925,0.0012079999999983215,0.0002060000000021489,0.00015499999999946112,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1514,1514,1514,1514,1514,0.000738999999999379,1e-05,7.099999999837792e-05,0.00020699999999962415,6.199999999978445e-05,0.0002650000000024022,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,0.0008699999999990382,1e-05,0.0003829999999993561,0.00011399999999994748,0.0002230000000018606,9.199999999864872e-05,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1514,1514,1514,1514,1514,0.0014469999999988659,1e-05,0.00036100000000161003,5.799999999922534e-05,0.0009079999999990207,6.400000000184036e-05,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1235,1235,1235,243,1075,0.0019199999999983675,1e-05,0.0005369999999977892,0.00031800000000004047,0.0001029999999992981,0.0008330000000000837,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,0.005210000000001713,1e-05,0.004732000000000625,6.000000002615025e-06,0.000302999999998832,0.00012500000000059686,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1514,1514,514,1235,717,0.001122999999999763,1e-05,0.00035600000000002296,7.400000000146179e-05,0.0004010000000000957,0.00012299999999854094,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1514,1514,1514,1514,1514,0.005964999999999776,1e-05,0.003941999999998558,6.600000000034356e-05,0.0014690000000001646,0.00033800000000283603,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,0.002116000000000895,1e-05,0.0015000000000000568,0.0002820000000021139,0.00018099999999776628,5.999999999062311e-06,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1514,1514,1514,1514,1514,0.0008510000000008233,1e-05,0.00011699999999947863,0.0002710000000014645,6.799999999884676e-05,0.0003260000000011587,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1235,1235,1235,1235,243,0.001880999999997357,1e-05,0.0003109999999999502,0.0003719999999987067,0.00039200000000150226,0.00022099999999980469,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,0.0016350000000002751,1e-05,0.00017300000000020077,0.00021800000000027353,0.0002649999999988495,0.0005950000000005673,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1514,1514,1514,1514,1514,0.0016899999999999693,1e-05,0.0012879999999988456,7.100000000193063e-05,0.0002669999999973527,5.000000001587068e-06,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,0.0011159999999996728,1e-05,0.0002250000000003638,5.9000000000253294e-05,0.000332000000000221,9.700000000023579e-05,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1075,1235,1351,1235,1235,0.001659000000000077,1e-05,0.00030999999999892225,0.00022600000000139175,0.0007239999999981706,0.00034000000000133923,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1514,1514,1514,1514,1514,0.0009300000000003195,1e-05,0.00012300000000209366,0.00023999999999801958,0.00013799999999974943,0.000354999999998995,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,0.0010839999999987526,1e-05,0.00025499999999922807,0.00019900000000205864,0.00010999999999938836,0.0005129999999979873,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1514,1514,1514,1514,1514,0.0016710000000017544,1e-05,0.00041699999999877946,7.000000000090267e-05,0.000945000000001528,7.099999999837792e-05,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1235,1235,243,1514,1514,0.0027799999999977842,1e-05,0.000484000000000151,0.00016299999999702663,0.0009570000000032053,0.000529999999997699,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,0.0028250000000014097,1e-05,0.0002610000000018431,3.6999999998954536e-05,0.0024540000000001783,1.4000000000180535e-05,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1514,1514,1514,1514,1514,0.0014420000000008315,1e-05,6.600000000034356e-05,0.000844000000000733,9.999999999976694e-05,0.0003339999999987242,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,0.00038599999999888723,1e-05,2.9999999995311555e-06,6.899999999987472e-05,5.999999999062311e-06,0.00028300000000314185,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1514,354,1235,1235,1231,0.0013180000000012626,1e-05,0.0003410000000023672,0.0003569999999974982,0.0003600000000005821,0.00017700000000075988,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1514,1514,1514,1514,1514,0.0013310000000004152,1e-05,0.00025300000000072487,0.00010699999999985721,0.0006810000000001537,0.00021599999999821762,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,0.0012210000000010268,1e-05,0.0002649999999988495,0.00015600000000048908,0.00012900000000115597,0.000612000000000279,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,0.0007540000000005875,1e-05,0.00023000000000195087,0.00013299999999816237,0.00021800000000027353,0.00013200000000068712,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1514,1514,1514,1514,1514,0.0015150000000012653,1e-05,6.30000000008124e-05,0.0002880000000011762,6.299999999725969e-05,0.000844000000000733,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1235,1235,1235,717,247,0.0018899999999995032,1e-05,0.0003740000000007626,0.00035199999999946385,0.00011299999999891952,0.000996000000000663,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,0.0019969999999993604,1e-05,0.0009629999999987149,7.000000000090267e-06,0.0008020000000001914,9.999999999976694e-05,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1514,1514,1514,1514,1514,0.0013949999999987028,1e-05,0.0008449999999982083,0.00010699999999985721,0.0002750000000020236,0.00011800000000050659,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,0.0010609999999999786,1e-05,9.90000000022917e-05,0.00024299999999755073,0.00026800000000193336,0.00035999999999702936,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1514,1514,1514,1514,1514,0.0011070000000010793,1e-05,0.00030800000000041905,6.899999999987472e-05,0.0004969999999993036,0.00018400000000085015,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1235,1235,759,1235,1235,0.0017759999999995557,1e-05,0.0003929999999989775,0.00023999999999801958,0.0005490000000030193,0.0005439999999978795,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,0.0010580000000004475,1e-05,0.00014200000000030855,0.000226999999998867,0.0001430000000013365,0.00013999999999825263,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1514,1514,1514,1514,1514,0.001092999999997346,1e-05,6.600000000034356e-05,0.0007359999999998479,1.5999999998683734e-05,0.00021699999999924557,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1235,1231,1235,719,597,0.17868500000000154,1e-05,0.00014200000000030855,0.0005640000000006751,0.00018199999999879424,0.1775410000000015,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,0.40127899999999883,1e-05,9.000000000014552e-05,0.000256000000000256,0.17767999999999873,0.2231190000000005,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,54,54,1514,1514,1514,0.07243899999999925,1e-05,0.07089700000000221,0.0009939999999986071,0.00013500000000021828,0.0003279999999996619,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,0.002863000000001392,1e-05,0.00023300000000148202,1.2999999999152578e-05,0.0020300000000013085,0.0003799999999998249,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1514,1514,1514,1514,1514,0.0030450000000001864,1e-05,0.0019489999999997565,0.0001239999999995689,0.0004860000000022069,0.0002689999999994086,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1235,287,1235,1235,1235,0.004075000000000273,1e-05,0.00044399999999811257,0.0022260000000002833,0.0007090000000005148,0.0006050000000001887,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,0.0014949999999984698,1e-05,0.0002749999999984709,0.0003300000000017178,7.099999999837792e-05,0.0005730000000028213,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1514,1514,1514,1514,1514,0.0023519999999983554,1e-05,0.00013500000000021828,0.0005159999999975184,0.00012900000000115597,0.001350999999999658,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,597,597,597,1474,806,0.7540520000000015,1e-05,0.11253500000000116,0.11172900000000041,0.5297249999999991,4.39999999990448e-05,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,54,1514,1514,1514,1514,0.0028669999999983986,1e-05,0.0016940000000005284,0.00035600000000002296,0.00036699999999711963,0.0002990000000018256,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,0.5264869999999995,1e-05,0.00039600000000206137,0.0012579999999999814,0.5244369999999989,0.00031399999999948136,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1235,243,679,1235,1235,0.5270730000000015,1e-05,0.00035400000000151977,0.0010249999999984993,0.5246980000000008,0.0007449999999984414,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,0.0012910000000019295,1e-05,1.5000000001208491e-05,6.199999999978445e-05,1.2999999999152578e-05,7.000000000090267e-05,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1514,1514,1514,1514,1514,0.0030679999999989604,1e-05,0.0002099999999991553,0.00044199999999960937,0.00013000000000218392,0.002188000000000301,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1514,88,1235,1235,759,0.004362999999997896,1e-05,0.0012690000000006307,0.00150199999999856,0.0006950000000003342,0.0005260000000006926,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1514,1514,1514,1514,1514,0.0018300000000017747,1e-05,0.0005860000000019738,0.00012299999999854094,0.0005179999999995744,0.0005039999999993938,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,0.0017540000000018097,1e-05,0.00011200000000144428,0.0006019999999971049,9.200000000220143e-05,0.00079200000000057,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,0.0029980000000016105,1e-05,0.0002190000000013015,0.00040699999999915804,0.001836000000000837,0.00036700000000067234,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1514,1514,1514,1514,1514,0.0033469999999979905,1e-05,0.00035399999999796705,0.002082999999998947,0.00013500000000021828,0.0006480000000017583,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1235,1233,1235,1235,1235,0.004166999999998922,1e-05,0.0004269999999984009,0.0023260000000000502,0.0006489999999992335,0.0006820000000011817,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1514,1514,1514,1514,1514,0.0014889999999994075,1e-05,0.0005430000000004043,0.00019800000000103068,0.0004409999999985814,0.00019800000000103068,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,0.0013160000000027594,1e-05,7.400000000146179e-05,0.0006009999999996296,1.2000000001677336e-05,0.0005229999999976087,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,0.003159000000000134,1e-05,0.0001600000000010482,0.002223000000000752,7.199999999940587e-05,0.0006309999999984939,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1514,1514,1514,1514,1514,0.0015980000000013206,1e-05,0.0002190000000013015,0.0004929999999987444,0.0002060000000021489,0.0005430000000004043,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1235,243,1075,1235,1235,0.004209999999996938,1e-05,0.00020899999999812735,0.00222400000000178,0.0007019999999968718,0.0007560000000026434,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,0.001533000000002005,1e-05,0.0004860000000022069,0.0005229999999976087,0.00027200000000249247,7.300000000043383e-05,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1514,1514,1514,1514,1514,0.002909999999999968,1e-05,0.0005339999999982581,0.00014700000000189561,0.0017689999999994654,0.00026000000000081513,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,0.008956000000001296,1e-05,0.0015980000000013206,0.0004920000000012692,0.00023699999999848842,0.006599000000001354,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1235,403,915,1235,1161,0.011540000000000106,1e-05,0.00034199999999984243,0.0019010000000001526,0.0069699999999990325,0.00038800000000094315,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1514,1514,1514,1514,54,0.7414349999999992,1e-05,0.0001430000000013365,0.006736000000000075,7.899999999949614e-05,0.7344210000000011,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,0.7380649999999989,1e-05,0.001967000000000496,0.7338149999999999,0.0002080000000006521,0.00034799999999890474,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1514,1514,1514,1514,1514,0.0030450000000001864,1e-05,0.00013000000000218392,0.000302999999998832,0.0021740000000001203,0.00030399999999985994,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,0.001424999999997567,1e-05,7.199999999940587e-05,0.0005509999999979698,0.00046200000000240493,0.00021299999999868646,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1235,719,1235,1235,1235,0.0045000000000001705,1e-05,0.00032700000000218665,0.0024749999999968963,0.0007610000000006778,0.0007500000000000284,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1514,1514,1514,1514,1514,0.00158400000000114,1e-05,0.00013000000000218392,0.0005269999999981678,0.00014600000000086766,0.0006489999999992335,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,0.0032230000000019743,1e-05,0.0006260000000004595,1.4000000000180535e-05,0.00022299999999830789,0.0022850000000005366,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1514,1514,1514,1514,1514,0.00338999999999956,1e-05,0.0024069999999980496,0.00014000000000180535,0.000537000000001342,0.00015799999999899228,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1235,243,1075,1235,1235,0.0043939999999977886,1e-05,0.00025699999999773127,0.002290999999999599,0.000764000000000209,0.0008380000000016707,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,5,1514,1514,1514,1514,1514,0.00342200000000048,1e-05,0.00020500000000112095,0.0004949999999972476,0.0002020000000015898,0.0022370000000009327,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,0.004538999999997628,1e-05,0.00047199999999847364,0.0002500000000011937,0.0005759999999987997,0.0032269999999989807,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,5,60,60,60,60,60,0.0008330000000000837,1e-05,5.000000001587068e-06,4.000000000559112e-06,0.0004919999999977165,1.2999999999152578e-05,MAIL_Gateway_Thunderbird_Imap.pcap
