@Relation test
@Attribute feature_0 numeric
@Attribute feature_1 numeric
@Attribute feature_2 numeric
@Attribute feature_3 numeric
@Attribute feature_4 numeric
@Attribute feature_5 numeric
@Attribute feature_6 numeric
@Attribute feature_7 numeric
@Attribute feature_8 numeric
@Attribute feature_9 numeric
@Attribute feature_10 numeric
@Attribute feature_11 numeric
@Attribute feature_12 numeric
@Attribute feature_13 numeric
@Attribute feature_14 numeric
@Attribute feature_15 numeric
@Attribute feature_16 numeric
@Attribute feature_17 numeric
@Attribute feature_18 numeric
@Attribute feature_19 numeric
@Attribute feature_20 numeric
@Attribute feature_21 numeric
@Attribute feature_22 numeric
@Attribute feature_23 numeric
@Attribute feature_24 numeric
@Attribute feature_25 numeric
@Attribute feature_26 numeric
@Attribute feature_27 numeric
@Attribute feature_28 numeric
@Attribute feature_29 numeric
@Attribute class {FILE-TRANSFER_gate_SFTP_filetransfer.pcap,CHAT_facebookchatgateway.pcap,MAIL_gate_Email_IMAP_filetransfer.pcap,VIDEO_Youtube_Flash_Gateway.pcap}
@data
3325347879,167772687,443,41071,12,1334,1474,1334,1474,1404,1474,1334,1264,1334,1474,1334,1474,0.19907899999999756,1e-05,0.05971999999999866,0.0004889999999981853,0.00582300000000302,0.03577099999999689,0.024847000000001174,0.003524000000002303,0.0010499999999993292,0.02640699999999896,0.04136000000000095,1.4000000000180535e-05,6.69999999978188e-05,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,1334,1474,1474,1474,60,1404,1474,1474,1334,1474,1474,1194,0.07234900000000266,1e-05,0.0033550000000026614,0.0011069999999975266,1.9000000001767603e-05,0.00011599999999845068,0.026161999999999352,0.0001200000000025625,0.04004099999999866,3.799999999998249e-05,0.0013439999999995678,7.000000000090267e-06,3.399999999942338e-05,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,12,54,54,54,54,54,54,54,54,54,54,54,54,0.13406699999999816,1e-05,0.0014159999999989736,0.02601100000000045,8.79999999980896e-05,0.040065000000002016,0.0013070000000006132,3.8999999997457735e-05,3.4000000002976094e-05,0.022922999999998694,0.008520999999998224,0.03345500000000001,0.0001660000000001105,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,1404,60,1474,1264,1334,1474,1264,1474,134,1184,1474,1404,0.0881670000000021,1e-05,0.0010510000000003572,0.02184000000000097,4.2000000000541604e-05,0.00852300000000028,0.033380000000001075,0.00020099999999700913,4.900000000063187e-05,0.00010900000000191312,5.999999999062311e-06,0.022797000000000622,7.699999999744023e-05,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,1404,60,1474,1264,1474,1334,1474,1334,60,1474,1334,1474,0.07430399999999793,1e-05,0.0006060000000012167,0.007435999999998444,4.500000000007276e-05,0.03379899999999836,2.200000000129876e-05,0.0002540000000017528,3.399999999942338e-05,0.0004629999999998802,0.03134999999999977,5.200000000016303e-05,0.00023699999999848842,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,1474,1474,1474,1474,1334,1474,1404,1404,1404,1474,1404,1474,0.14879800000000287,1e-05,0.008525999999999812,0.033642000000000394,0.00013799999999974943,0.022866000000000497,0.00815899999999914,0.0010089999999998156,0.03292300000000026,0.0005680000000012342,0.03173299999999912,0.0004349999999995191,0.008785000000003151,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,12,54,54,54,54,54,54,54,54,54,54,54,54,0.13026799999999739,1e-05,0.000844000000000733,0.022023999999998267,0.00013300000000171508,0.008042999999997136,0.000998000000002719,0.03286799999999701,0.000256000000000256,0.03185799999999972,0.0002420000000000755,3.600000000147929e-05,0.009188999999999226,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,1264,60,1334,1474,1264,1334,1404,1334,1404,1404,1474,1264,0.10173300000000296,1e-05,0.000996000000000663,0.008190000000002584,0.023799999999997823,4.500000000007276e-05,0.00020699999999962415,0.0005629999999996471,0.03113400000000155,0.0008639999999999759,0.03265899999999888,0.00036300000000011323,4.099999999951365e-05,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,12,54,54,54,54,54,54,54,54,54,54,54,54,0.09888999999999726,1e-05,0.00021899999999774877,0.0005969999999990705,0.031132000000003046,0.0008719999999975414,0.03265999999999991,0.0003640000000011412,0.00290899999999894,4.0000000002038405e-05,3.0999999999892225e-05,0.029409999999998604,0.0006330000000005498,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,1474,1474,1474,1474,1334,1474,1474,1124,1334,1474,1334,1334,0.13235100000000344,1e-05,0.00023200000000045407,0.03171000000000035,0.0008949999999998681,3.500000000045134e-05,0.0329890000000006,0.0029429999999983636,3.900000000101045e-05,0.029406999999999073,0.000664000000000442,0.03338600000000014,4.6000000001100716e-05,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,1474,1474,1474,60,1474,1474,1474,1194,1474,1474,1404,60,0.09470099999999704,1e-05,4.9999999998107114e-05,2.5000000000829914e-05,0.0006479999999982056,0.028749000000001246,0.0006430000000001712,8.000000001118224e-06,3.500000000045134e-05,0.03336099999999931,5.799999999922534e-05,4.699999999857596e-05,0.0007950000000001012,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,12,54,54,54,54,54,54,54,54,54,54,54,54,0.14190999999999931,1e-05,0.03338300000000061,4.300000000156956e-05,3.999999999848569e-05,0.03109800000000007,0.0007149999999995771,0.03258599999999845,0.0004590000000028738,4.39999999990448e-05,0.031110999999999223,0.00011999999999900979,0.00011399999999994748,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,1474,1264,60,60,1334,1474,94,1404,1404,1334,1404,1474,0.07892300000000319,1e-05,5.1000000002687784e-05,0.0030689999999999884,0.00032099999999957163,0.029876999999999043,0.00045300000000025875,9.999999999621423e-06,4.39999999990448e-05,2.5000000000829914e-05,0.03114100000000164,0.00017599999999973193,0.013745999999997593,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,1404,1474,1474,1334,1474,1294,1474,1474,1334,1474,1334,1474,0.13032200000000316,1e-05,0.031101000000003154,0.0007149999999995771,3.199999999736747e-05,0.03253500000000287,0.0005189999999970496,0.031074000000000268,0.00016100000000207615,0.0001029999999992981,0.012215999999998672,3.799999999998249e-05,0.021790000000002863,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,1334,1334,1474,1264,60,1474,1474,1404,1404,1474,60,1474,0.10144099999999767,1e-05,0.020315000000000083,0.0001699999999971169,3.600000000147929e-05,0.0010969999999979052,0.03129800000000316,7.399999999790907e-05,0.010498000000001895,0.021516999999999342,5.999999999062311e-06,0.0010900000000013677,0.015305999999998932,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,12,54,54,54,54,54,54,54,54,54,54,54,54,0.12883599999999973,1e-05,0.001508000000001175,0.02031899999999709,0.00017300000000020077,0.032461000000001405,4.2000000000541604e-05,0.01051700000000011,0.02145399999999853,4.39999999990448e-05,0.01643400000000028,4.400000000259752e-05,0.02576699999999832,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,12,597,597,597,597,597,597,597,597,597,597,597,597,0.5861650000000012,1e-05,0.0880989999999997,0.042031000000001484,0.03268199999999766,0.10137600000000191,0.06372700000000009,0.033410999999997415,0.00027900000000258274,0.0971909999999987,0.06447100000000106,0.042138999999998816,0.020514999999999617,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,1474,1334,1334,1404,1474,1334,1334,1474,1334,1474,1474,1404,0.14696500000000157,1e-05,0.032457000000000846,4.699999999857596e-05,2.5000000000829914e-05,0.03190299999999979,3.6999999998954536e-05,7.500000000248974e-05,0.01644499999999738,0.025770000000001403,8.300000000005525e-05,0.025400999999998675,0.014396000000001408,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,1334,1334,1474,1334,60,60,1404,1474,1264,1474,1334,1474,0.09082100000000182,1e-05,4.7999999999603915e-05,0.02572900000000189,0.000150999999998902,0.0010040000000017812,0.020476999999999634,0.0019939999999998292,0.0019460000000002253,7.000000000090267e-06,0.014661000000000257,4.5999999997548e-05,0.024724000000002633,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,12,54,54,54,54,54,54,54,54,54,54,54,54,0.1062800000000017,1e-05,0.025374000000002894,5.200000000016303e-05,0.01466299999999876,0.0005750000000013245,0.024223999999996693,0.00042000000000186333,3.600000000147929e-05,0.013931999999996947,0.025872000000003226,4.899999999707916e-05,0.0006100000000017758,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,1404,1334,1474,1474,1474,1264,1474,1404,1404,1334,1474,1264,0.09023099999999928,1e-05,0.024225000000001273,0.0004119999999971924,0.013923000000001906,0.025923999999999836,4.7999999999603915e-05,7.000000000090267e-06,0.0006050000000001887,0.024207000000000534,0.0008319999999990557,7.000000000090267e-06,3.500000000045134e-05,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,94,1294,1404,1334,1474,1334,60,1474,1334,1474,1474,60,0.10467399999999927,1e-05,3.0999999999892225e-05,7.000000000090267e-06,0.013916999999999291,0.025833000000002215,0.00014199999999675583,0.0014240000000000919,0.01155000000000328,3.399999999942338e-05,0.01255300000000048,7.799999999846818e-05,0.000996000000000663,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,12,54,54,54,54,54,54,54,54,54,54,54,54,0.13071199999999905,1e-05,0.012553999999997956,4.39999999990448e-05,3.500000000045134e-05,0.03914100000000076,0.00011200000000144428,5.099999999913507e-05,0.012944000000000955,0.00029299999999921056,0.012308999999998349,4.400000000259752e-05,0.0006599999999998829,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,1474,1444,1334,1334,1474,60,1474,1334,1474,1334,1474,1264,0.07943799999999968,1e-05,3.700000000250725e-05,0.00015199999999992997,0.01295899999999861,0.0002770000000005268,0.0005050000000004218,0.011780999999999153,8.599999999958641e-05,0.05319000000000074,3.799999999998249e-05,9.999999999976694e-05,2.800000000036107e-05,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,1294,1474,1404,1474,1334,1334,1474,1404,1404,1474,1474,1334,0.09185599999999994,1e-05,6.100000000230921e-05,5.3999999998666226e-05,0.012931999999999277,0.0003130000000020061,0.012303999999996762,4.300000000156956e-05,8.499999999855845e-05,0.0005760000000023524,0.05266599999999855,0.00032099999999957163,0.012054000000002674,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,1334,1474,1474,1334,1474,60,60,60,1474,1334,1334,1404,0.07877200000000073,1e-05,0.01194900000000132,0.0005109999999994841,3.300000000194814e-05,0.001424999999997567,0.0025700000000021817,0.0006769999999995946,0.04498299999999844,0.0018560000000000798,1.4000000000180535e-05,0.012468999999999397,0.002269000000001853,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,12,54,54,54,54,54,54,54,54,54,54,54,54,0.14495900000000006,1e-05,9.400000000070463e-05,0.00032700000000218665,0.012002999999999986,0.00048699999999968213,0.0014099999999999113,4.39999999990448e-05,0.05010400000000104,0.012426999999998856,0.002317999999998932,0.06568200000000246,4.299999999801685e-05,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,1474,1474,1194,1404,1474,1474,1474,1474,1474,1474,534,1474,0.19378599999999935,1e-05,4.7999999999603915e-05,3.399999999942338e-05,0.050121999999998224,0.012356000000000478,0.06798500000000018,8.400000000108321e-05,3.2999999998395424e-05,2.3999999999801958e-05,3.799999999998249e-05,5.499999999969418e-05,0.06299600000000183,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,1474,1474,1474,1474,1474,1474,1474,1434,60,60,1474,1474,0.06324099999999788,1e-05,3.999999999848569e-05,3.399999999942338e-05,3.799999999998249e-05,2.3999999999801958e-05,3.0999999999892225e-05,6.000000002615025e-06,3.0999999999892225e-05,0.0017269999999989238,0.001326999999999856,0.059899999999998954,7.599999999996498e-05,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,12,54,54,54,54,54,54,54,54,54,54,54,54,0.0650689999999976,1e-05,2.999999999886427e-05,3.0999999999892225e-05,2.999999999886427e-05,0.0002990000000018256,0.0627279999999999,4.2000000000541604e-05,3.199999999736747e-05,3.0999999999892225e-05,3.200000000092018e-05,2.999999999886427e-05,0.0017550000000028376,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,1474,1474,1474,1474,1474,564,1264,60,1404,1474,1334,1334,0.06871300000000247,1e-05,5.7000000001750095e-05,7.000000000090267e-06,3.0999999999892225e-05,3.0999999999892225e-05,2.3999999999801958e-05,0.0017969999999998265,0.0017150000000007992,0.06003899999999973,0.0015149999999977126,8.200000000258001e-05,0.002036000000000371,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,1474,1474,1474,1474,1404,1474,1474,1404,1334,1474,1474,1334,0.0687289999999976,1e-05,5.999999999062311e-06,5.600000000072214e-05,3.0999999999892225e-05,0.0017530000000007817,4.299999999801685e-05,7.000000000090267e-06,3.200000000092018e-05,0.06330900000000028,8.000000001118224e-06,0.0020279999999992526,0.001448999999997369,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,12,597,597,597,597,597,597,597,597,597,597,597,597,0.48470499999999817,1e-05,0.025393999999998584,0.05222400000000249,0.08178299999999794,0.0004540000000012867,0.04518500000000003,0.08449999999999847,0.0012560000000014782,0.0635930000000009,0.06630699999999834,0.0009310000000013474,0.06293699999999802,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,12,54,54,54,54,54,54,54,54,54,54,54,54,0.13271499999999747,1e-05,0.00022399999999933584,0.06308200000000141,4.39999999990448e-05,0.002033999999998315,0.0014150000000014984,3.500000000045134e-05,3.199999999736747e-05,0.06137700000000024,0.0026890000000001635,4.300000000156956e-05,0.0017089999999981842,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,1474,1474,1474,60,60,1404,1404,1264,1404,60,1474,1474,0.06593699999999814,1e-05,4.199999999698889e-05,2.600000000185787e-05,0.001174999999999926,0.0016689999999996985,0.058523999999998466,0.0014740000000017517,0.0012730000000011898,2.800000000036107e-05,0.0009229999999966765,0.0007560000000026434,3.8999999997457735e-05,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,1264,1404,1474,1474,1474,1194,1474,1334,1474,1474,1474,1404,0.17926100000000034,1e-05,0.06095099999999931,0.0030960000000028742,5.3999999998666226e-05,0.0016970000000000596,6.49999999993156e-05,0.06307900000000188,3.2999999998395424e-05,0.0006400000000006401,7.000000000090267e-05,0.04643199999999936,0.002572000000000685,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,12,54,54,54,54,54,54,54,54,54,54,54,54,0.12954500000000024,1e-05,0.04097600000000057,0.022141999999998774,0.0006409999999981153,3.600000000147929e-05,3.2999999998395424e-05,0.0008500000000033481,0.0018429999999973745,0.043798000000002446,0.0011559999999981585,0.0019179999999998643,0.016096000000001,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,1404,1404,1474,1264,94,1294,1404,1474,1264,60,1474,1404,0.12942800000000076,1e-05,0.06300600000000145,0.0006330000000005498,7.99999999756551e-06,3.300000000194814e-05,2.3999999999801958e-05,0.0026109999999981426,0.04384100000000046,7.80000000020209e-05,0.0036050000000003024,0.015491999999998285,8.400000000108321e-05,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,1404,1474,1264,1334,1474,1404,60,1474,1474,1474,1264,1404,0.09961000000000197,1e-05,0.03060699999999983,1.4000000000180535e-05,6.400000000184036e-05,0.021176999999998003,0.000204000000000093,0.0012019999999992592,0.024123000000003003,0.00015199999999992997,0.021269000000000204,6.899999999987472e-05,6.49999999993156e-05,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,12,54,54,54,54,54,54,54,54,54,54,54,54,0.1270130000000016,1e-05,0.03140300000000096,7.700000000099294e-05,6.49999999993156e-05,0.02121400000000051,0.00017300000000020077,0.02535299999999907,0.0001449999999998397,0.021245999999997878,8.00000000005241e-05,0.0007300000000007856,0.026188999999998686,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,1474,1264,1474,1474,1334,1404,1334,1334,1474,1404,1474,1334,0.12717699999999965,1e-05,0.0001010000000007949,0.03139499999999984,0.0001529999999974052,0.0212210000000006,7.300000000043383e-05,0.025453999999999866,0.00014399999999881175,0.02121800000000107,0.00011299999999891952,0.026880000000002013,0.00041099999999971715,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,1404,60,1334,1474,1474,1474,1404,1404,1474,1474,1404,60,0.10158999999999807,1e-05,0.0011559999999981585,0.02504300000000015,0.00035400000000151977,0.03887899999999789,5.099999999913507e-05,0.0001220000000010657,0.0016619999999996082,0.024579000000002793,3.599999999792658e-05,0.0004960000000018283,0.0029609999999991032,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,12,54,54,54,54,54,54,54,54,54,54,54,54,0.13044100000000114,1e-05,0.038913000000000864,0.00011599999999845068,0.0016780000000018447,0.024600999999996986,0.00041700000000233217,7.399999999790907e-05,0.009252000000000038,0.028877000000001374,0.0021249999999994884,0.0008100000000013097,0.02352199999999982,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,1264,1404,1264,1474,1334,1474,1404,1404,1404,1474,1194,1474,0.130628999999999,1e-05,0.0016959999999990316,0.024665999999999855,0.00033299999999769625,7.900000000304885e-05,0.00922599999999818,0.028901000000001176,0.0022079999999995437,0.024225000000001273,0.0010559999999983916,6.600000000034356e-05,0.038130999999999915,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,1334,1404,1404,1404,1474,1334,1404,1474,1474,60,1334,1404,0.09471000000000274,1e-05,0.02864500000000092,0.0012569999999989534,0.0010810000000027742,0.0008179999999988752,7.599999999996498e-05,0.02353000000000094,0.0008519999999982986,0.00010999999999938836,0.0012220000000020548,0.03700399999999959,0.00010199999999827014,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,12,54,54,54,54,54,54,54,54,54,54,54,54,0.13051399999999802,1e-05,9.499999999817987e-05,0.03823200000000071,9.800000000126374e-05,0.026856999999999687,7.899999999949614e-05,6.399999999828765e-05,0.020983000000001084,0.0006659999999989452,0.016241000000000838,0.02325700000000097,0.003464999999998497,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,60,1474,1334,1474,1334,1334,60,1474,1474,1334,1474,1404,0.08900999999999826,1e-05,0.02365599999999901,0.00018400000000085015,0.02095199999999764,4.0000000002038405e-05,0.0006699999999995043,0.004387999999998726,0.011818999999999136,0.023241000000002288,4.699999999857596e-05,0.003954000000000235,5.099999999913507e-05,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,1404,1334,1404,1474,1404,1474,1334,1474,1334,1334,1474,1334,0.1272870000000026,1e-05,0.026887000000002104,7.300000000043383e-05,1.2999999999152578e-05,6.49999999993156e-05,0.02163399999999882,0.01625500000000102,0.026709000000000316,1.5000000001208491e-05,0.0004959999999982756,0.03505400000000236,7.999999999697138e-05,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,1404,60,1334,1474,1474,1474,1334,1334,60,1474,1474,1334,0.12595400000000012,1e-05,0.0007319999999992888,0.034306000000000836,4.099999999951365e-05,0.026277000000000328,0.0036120000000003927,1.5000000001208491e-05,0.000256000000000256,0.0005319999999997549,0.05957899999999938,0.0005629999999996471,3.399999999942338e-05,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,12,54,54,54,54,54,54,54,54,54,54,54,54,0.12654700000000219,1e-05,4.700000000212867e-05,0.03504299999999816,4.300000000156956e-05,0.02629299999999901,3.600000000147929e-05,0.0035719999999983543,0.00025300000000072487,0.045214999999998895,0.014920000000000044,0.0005449999999989075,3.500000000045134e-05,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,1334,1474,1334,1474,1404,1404,1474,1264,1404,1264,1404,1404,0.11751699999999943,1e-05,3.399999999942338e-05,5.999999999062311e-06,0.0038130000000009545,3.999999999848569e-05,0.007643999999999096,0.052459000000002476,4.299999999801685e-05,0.0005400000000008731,0.004045999999998884,0.0004860000000022069,0.007985999999998938,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,60,1474,1474,1474,1334,1474,1334,1474,1334,1264,60,1264,0.07706400000000002,1e-05,0.0032159999999983313,1.5000000001208491e-05,0.00014799999999937086,3.200000000092018e-05,0.007994999999997532,1.8000000000739647e-05,0.05442199999999886,1.7000000003264404e-05,6.49999999993156e-05,0.002722999999999587,0.008369999999999322,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,12,597,597,597,597,597,597,597,597,597,597,597,597,0.6116239999999991,1e-05,0.0696949999999994,0.04743399999999909,0.09400800000000231,0.06409700000000029,0.03950399999999732,0.05071099999999973,0.039913000000002086,0.0652159999999995,0.060742000000001184,0.06878700000000038,0.008984999999999133,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,12,54,54,54,54,54,54,54,54,54,54,54,54,0.1276520000000012,1e-05,0.00015000000000142677,0.0003740000000007626,0.007668999999999926,0.0407270000000004,0.01371199999999817,3.700000000250725e-05,3.199999999736747e-05,0.011043000000000802,8.800000000164232e-05,4.199999999698889e-05,0.02902000000000271,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,1474,1474,1474,1334,1474,1474,1334,1474,1474,1334,1474,1404,0.07670000000000243,1e-05,7.000000000090267e-06,3.200000000092018e-05,2.5000000000829914e-05,0.01099100000000064,2.2999999998774e-05,0.00012100000000003774,0.028994000000000852,0.024802999999998576,0.0,0.0,0.011282000000001347,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,1474,1404,1404,60,60,60,1334,1474,1264,1404,60,1404,0.06554399999999916,1e-05,3.599999999792658e-05,0.0029760000000003117,1.4000000000180535e-05,0.0005470000000009634,0.0002980000000007976,0.02518699999999896,0.024768999999999153,0.0,0.00033099999999919305,0.0007040000000024804,0.01066900000000004,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,12,54,54,54,54,54,54,54,54,54,54,54,54,0.08172400000000124,1e-05,0.0,0.00034199999999984243,0.011375000000001023,0.00011199999999789156,3.0999999999892225e-05,0.0046820000000025175,0.024252000000000606,0.024801000000000073,4.099999999951365e-05,4.099999999951365e-05,0.015409999999999258,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,1404,1474,1334,60,1474,1404,1474,1404,1474,1474,1334,1264,0.07007400000000175,1e-05,9.299999999967667e-05,7.000000000090267e-06,0.005357000000000056,0.02354000000000056,0.02425799999999967,0.0005659999999991783,5.499999999969418e-05,2.800000000036107e-05,0.015381000000001421,3.2999999998395424e-05,0.0007420000000024629,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,1404,1474,1334,1334,1334,1334,1474,1474,1334,1334,1404,1474,0.1353250000000017,1e-05,0.0046989999999986765,1.5000000001208491e-05,0.024249000000001075,0.02483999999999753,4.2000000000541604e-05,0.016059000000002044,2.1999999997746045e-05,0.00013300000000171508,0.0493850000000009,7.099999999837792e-05,0.015782000000001517,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,1474,1474,1404,60,60,1474,1404,1474,1264,1474,1264,60,0.13037499999999724,1e-05,0.049403999999999115,0.00011699999999947863,0.004806999999999562,0.0006240000000019563,0.010628999999998001,8.700000000061436e-05,0.00021200000000121122,9.099999999762076e-05,0.00022000000000232944,7.300000000043383e-05,0.003487999999997271,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,12,54,54,54,54,54,54,54,54,54,54,54,54,0.13052100000000166,1e-05,7.700000000099294e-05,0.039911999999997505,0.009530000000001593,8.00000000005241e-05,0.01579900000000123,0.00027799999999800207,7.100000000193063e-05,0.0002289999999973702,0.00030399999999985994,6.199999999978445e-05,0.06414400000000242,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,1334,1474,1264,1474,1474,1474,1264,1334,1474,1474,1184,1474,0.08545599999999709,1e-05,0.0002809999999975332,5.7000000001750095e-05,0.00024099999999904753,0.000354999999998995,0.06415600000000055,4.700000000212867e-05,3.499999999689862e-05,0.00047800000000108867,0.0001239999999995689,4.099999999951365e-05,0.01960600000000312,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,1474,1474,1474,1264,1474,134,60,1334,1474,1404,1474,1474,0.06537900000000008,1e-05,8.700000000061436e-05,0.0005410000000019011,5.999999999062311e-06,9.000000000014552e-05,2.6999999999333113e-05,0.0010130000000003747,0.018633999999998707,0.0020280000000028053,0.03685299999999714,0.005740000000002965,0.00034799999999890474,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,12,54,54,54,54,54,54,54,54,54,54,54,54,0.08538499999999871,1e-05,0.0005099999999984561,3.799999999998249e-05,8.899999999911756e-05,0.01969400000000121,0.0020239999999986935,0.042595999999999634,0.00033499999999975216,4.400000000259752e-05,0.0003609999999980573,0.00014000000000180535,0.01952400000000054,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,1474,1474,1334,60,1474,1264,1334,1334,1404,1474,1404,1404,0.06613100000000216,1e-05,0.0003510000000019886,8.999999998593466e-06,0.0015329999999984523,0.0181350000000009,3.900000000101045e-05,0.009078999999999837,0.03677499999999867,1.4000000000180535e-05,6.199999999978445e-05,0.00011100000000041632,1.2000000001677336e-05,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,1334,1334,1264,1474,1334,1474,1474,1474,1404,1474,1264,1404,0.12973599999999763,1e-05,0.04263899999999765,0.0003390000000003113,0.0004920000000012692,7.99999999756551e-06,0.019504000000001298,0.009094000000001046,0.036730999999999625,0.0001490000000003988,6.199999999978445e-05,1.4000000000180535e-05,0.019358999999997906,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,12,54,54,54,54,54,54,54,54,54,54,54,54,0.12250400000000283,1e-05,0.03674800000000289,7.699999999744023e-05,6.30000000008124e-05,6.199999999978445e-05,6.100000000230921e-05,0.02066599999999852,0.007312999999999903,0.00018999999999991246,0.03709399999999974,7.199999999940587e-05,7.400000000146179e-05,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,60,1474,1334,94,1294,60,1474,1264,1474,1264,1404,1474,0.09072499999999906,1e-05,0.017825999999999453,0.007400000000000517,0.00017800000000178784,1.1999999998124622e-05,0.0011270000000003222,0.03584999999999994,0.00011100000000041632,7.400000000146179e-05,1.2999999999152578e-05,0.02019499999999752,0.007910000000002526,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,12,1334,1474,1474,1474,1474,1474,1334,1404,1474,1404,1334,1264,0.11181399999999897,1e-05,0.007224000000000785,0.00020499999999756824,0.03709399999999974,8.00000000005241e-05,0.02016800000000174,3.199999999736747e-05,8.200000000258001e-05,0.008098000000000383,0.015671999999998576,0.022283999999999082,0.0001370000000022742,VIDEO_Youtube_Flash_Gateway.pcap
