@Relation test
@Attribute feature_0 numeric
@Attribute feature_1 numeric
@Attribute feature_2 numeric
@Attribute feature_3 numeric
@Attribute feature_4 numeric
@Attribute feature_5 numeric
@Attribute feature_6 numeric
@Attribute feature_7 numeric
@Attribute feature_8 numeric
@Attribute feature_9 numeric
@Attribute feature_10 numeric
@Attribute feature_11 numeric
@Attribute feature_12 numeric
@Attribute feature_13 numeric
@Attribute feature_14 numeric
@Attribute feature_15 numeric
@Attribute feature_16 numeric
@Attribute feature_17 numeric
@Attribute feature_18 numeric
@Attribute feature_19 numeric
@Attribute feature_20 numeric
@Attribute feature_21 numeric
@Attribute feature_22 numeric
@Attribute feature_23 numeric
@Attribute feature_24 numeric
@Attribute feature_25 numeric
@Attribute feature_26 numeric
@Attribute feature_27 numeric
@Attribute feature_28 numeric
@Attribute feature_29 numeric
@Attribute feature_30 numeric
@Attribute feature_31 numeric
@Attribute class {MAIL_gate_Email_IMAP_filetransfer.pcap,MAIL_gate_POP_filetransfer.pcap,MAIL_Gateway_Thunderbird_Imap.pcap}
@data
3325347879,167772687,443,38931,13,60,60,60,60,60,60,60,60,60,60,60,60,60,0.06743300000000829,1e-05,0.0003410000000059199,0.0007540000000005875,0.0012490000000013879,0.0004089999999905558,0.00025400000001241096,7.099999999127249e-05,0.0006479999999982056,9.599999999920783e-05,0.0006280000000060681,1.2999999995599865e-05,0.00036300000000721866,0.0003030000000023847,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,13,1514,931,1235,1235,677,1235,1235,1235,1235,243,597,1235,1235,0.566907999999998,1e-05,0.00010699999999985721,0.20295600000000036,0.000618000000002894,0.00032099999999957163,0.0020799999999923102,0.000484000000000151,0.0007160000000112632,0.0007260000000002265,0.00029299999999921056,0.0002679999999912752,0.35752399999999795,0.0007330000000109749,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,13,1514,1514,1514,1514,1514,1514,54,54,1514,1514,1514,1514,1514,0.36092299999999966,1e-05,0.00012499999999704414,0.00043599999999344163,0.0002740000000045484,0.0005960000000015953,0.0001409999999992806,0.103580000000008,0.12299999999999045,0.13135800000000586,0.0001469999999983429,0.000603999999995608,0.0001299999999986312,0.0004440000000016653,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,13,60,60,60,60,60,60,60,60,60,60,60,60,60,0.004257000000009725,1e-05,0.00019200000001262651,0.000538999999989187,0.0003240000000062082,0.0002250000000003638,0.0004579999999947404,0.00019199999999841566,0.00045099999999820284,0.0002520000000032496,0.00046799999999791453,0.0005550000000056343,0.00035599999999647025,0.0002230000000054133,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,13,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.18062599999998952,1e-05,0.0005179999999995744,0.00013500000000021828,0.0010809999999992215,0.00013599999999769352,0.0005649999999945976,0.00013599999999769352,0.17614800000001196,8.799999999098418e-05,0.0003640000000046939,7.700000000454565e-05,0.0012389999999982138,7.399999999790907e-05,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,13,1235,1235,243,1075,1235,1351,1235,1235,163,1235,1235,1235,1235,0.18135699999999133,1e-05,0.0006799999999884676,0.00039200000000505497,0.0008420000000057826,0.0005879999999933716,0.0003530000000040445,0.17574999999999363,0.0004950000000008004,0.0002020000000015898,0.0010549999999938109,0.00032300000000873297,0.00031900000000462114,0.0003079999999897609,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,13,60,60,60,60,60,60,60,60,60,60,60,60,60,0.17881500000000017,1e-05,0.1757690000000025,1.300000000981072e-05,0.000312999999991348,0.00021300000000223918,0.0005600000000072214,0.0005629999999996471,6.999999996537554e-06,0.000309000000001447,4.299999999091142e-05,0.00029000000000678483,0.0001549999999923557,0.0001390000000043301,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,13,1514,1514,1514,1514,1514,1514,54,54,1514,1514,1514,1514,1514,0.32188000000000727,1e-05,6.799999999884676e-05,0.0002490000000108239,6.999999999379725e-05,0.00022400000000288856,8.199999999192187e-05,0.14710200000000384,0.16967700000000718,0.0017179999999967777,0.0008919999999932315,0.0010110000000054242,0.00014299999999423108,0.0005550000000056343,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,13,60,60,60,60,60,60,60,60,60,60,60,60,60,0.32367600000000607,1e-05,0.00019300000001010176,0.31896399999999403,0.0007769999999993615,0.0004070000000098162,0.0002879999999976235,0.00036500000000216914,0.0003509999999948832,0.0002980000000007976,0.0006079999999997199,3.499999999689862e-05,0.000996000000000663,0.00026599999999632473,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,13,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.25691900000001056,1e-05,0.0005459999999999354,0.00024500000000671207,0.001313999999993598,0.00025800000000231194,0.00041099999999971715,0.00022400000000288856,0.2501929999999959,0.0001790000000028158,0.0004100000000022419,0.00011200000000144428,0.0027630000000016253,0.0001239999999995689,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,13,1111,1235,1235,1235,1235,243,1235,1235,1191,1235,801,1235,1235,0.5784519999999986,1e-05,0.31950199999999995,0.0006740000000036162,0.0007590000000021746,0.0007449999999948886,0.0005560000000031096,0.0009409999999974161,0.0007540000000005875,0.0003629999999930078,0.2498510000000067,0.0005320000000068603,0.002963999999991529,0.0007209999999986394,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,13,60,60,60,60,60,60,60,60,60,60,60,60,60,0.25569999999999027,1e-05,0.0002409999999883894,0.0003350000000068576,0.24983899999999437,1.4000000007285962e-05,0.00145700000000204,1.8999999994662176e-05,0.0018610000000052196,0.0004029999999914935,0.0004670000000004393,9.900000000584441e-05,0.0007689999999911379,1.8000000011397788e-05,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,13,597,597,597,597,597,1140,597,597,597,597,597,597,597,2.004819999999995,1e-05,0.252759999999995,0.19446399999999642,0.1254600000000039,0.20642600000000755,0.0693729999999988,0.16326499999999555,0.12878700000000265,0.18220999999999776,0.11265000000000214,0.20755599999999674,0.2566900000000061,0.06737699999999336,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,13,1514,1514,1514,1514,1514,1514,1514,54,1514,1514,54,54,54,0.6114999999999924,1e-05,0.0003609999999980573,0.0005139999999954625,0.00020100000000411455,0.000575999999995247,0.0002539999999982001,0.0007170000000087384,0.09753499999999349,0.09598300000000393,0.00033899999999675856,0.14016399999999862,0.0849370000000107,0.09179799999999716,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,13,597,597,597,597,597,597,597,597,1140,597,1140,597,597,1.9922990000000027,1e-05,0.10180699999999376,0.08611400000000913,0.09168599999999572,0.13650099999999554,0.09562300000000334,0.17900500000000363,0.09169599999999889,0.10176400000000285,0.11524999999998897,0.09581000000000017,0.10075199999999995,0.7962570000000113,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,13,54,54,54,54,54,54,54,54,54,54,54,54,54,2.348321999999996,1e-05,0.09706500000000062,0.17890300000000536,0.09287999999999386,0.10006699999999569,0.07738400000000922,0.1363850000000042,0.06023099999998749,0.7961280000000102,0.09463999999999828,0.2152940000000001,0.06281599999999798,0.13451499999999328,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,13,60,60,60,60,60,60,60,60,60,60,60,60,60,3.1657129999999967,1e-05,4.200000000764703e-05,0.0005939999999924339,0.0003700000000037562,0.19358800000000542,0.0001529999999974052,0.0002920000000017353,1.5706089999999904,0.40102699999999913,0.0013030000000071595,0.00040199999999401825,0.22446300000000008,0.6045270000000045,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,13,1235,1235,243,165,1235,637,597,1111,597,1111,1111,597,597,3.2348910000000046,1e-05,0.0008380000000016707,0.0002589999999997872,0.0005979999999965457,0.19373500000000377,0.0002619999999922129,1.5703590000000105,0.4012559999999894,0.0012990000000030477,0.0003240000000062082,0.224615,0.6045319999999919,0.23644500000000335,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,13,597,597,597,597,597,597,1404,1404,1404,1404,352,1404,1474,1.0071480000000008,1e-05,0.17657300000000475,0.1015379999999908,0.1345020000000119,0.3020689999999888,0.17087300000000027,4.500000000007276e-05,0.00013800000000685486,0.0309960000000018,0.00023799999999596366,0.03498000000000445,0.05431799999999498,0.0008550000000013824,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,13,54,54,54,54,54,54,54,54,54,54,54,54,54,0.369253999999998,1e-05,0.17088799999999083,7.600000000707041e-05,0.031089999999991846,0.03521100000000388,0.054214999999999236,0.0009340000000008786,0.009738999999996167,8.000000001118224e-05,0.05555400000000077,0.00014799999999581814,0.010120000000000573,0.00018299999999271677,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,13,1474,1334,60,1474,1334,1334,1334,1404,1474,1334,60,1474,94,0.2548349999999999,1e-05,1.3999999993075107e-05,0.06812000000000751,0.05233999999998673,4.70000000092341e-05,0.0009979999999956135,0.009763000000006627,0.055619999999990455,0.01016400000000317,3.399999999942338e-05,0.0012289999999950396,0.056482000000002586,1.5000000004761205e-05,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,13,1404,1474,1474,1334,1404,1404,1404,1474,1334,1474,1334,1404,1334,0.1985519999999923,1e-05,9.1999999995096e-05,0.0555090000000007,5.099999999913507e-05,0.0001529999999974052,0.010185000000006994,0.00011499999999387,0.057416000000003464,4.400000000259752e-05,0.008656000000001995,0.00011200000000144428,0.056390999999990754,0.009814000000005763,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,13,1294,60,60,1334,1474,1474,1334,1474,1404,1474,60,1404,1474,0.13983100000000093,1e-05,0.0010379999999940992,0.0017179999999967777,0.005799000000010324,6.599999998968542e-05,0.056254000000009796,7.69999999903348e-05,0.009782999999998765,0.00011800000000050659,0.03373200000000054,0.0013200000000068712,0.02973899999999219,0.00017000000001132776,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,13,54,54,54,54,54,54,54,54,54,54,54,54,54,0.2054939999999874,1e-05,7.600000000707041e-05,0.008609999999990237,7.300000000043383e-05,0.056328000000007705,0.009811999999996601,7.899999999949614e-05,0.0337820000000022,0.03118700000000274,0.0005409999999983484,0.0332520000000045,6.499999997799932e-05,0.031636000000020204,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,13,1404,1404,1334,1404,1474,1334,1334,1404,1334,1474,1334,60,1334,0.1643269999999859,1e-05,0.03284400000001142,0.00045099999999820284,2.599999999119973e-05,0.03162499999999113,6.999999999379725e-05,0.021743000000014945,0.001216999999996915,0.010964000000001306,0.0006070000000022446,0.05300499999998465,0.0005850000000009459,0.011181000000021868,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,13,1334,668,1334,1474,1404,1474,1474,1334,1404,1404,1474,1474,1334,0.19610399999999117,1e-05,7.599999999285956e-05,0.03116300000000649,0.03374099999999203,0.0316620000000114,0.02175900000000297,0.012235000000003993,0.0006699999999852935,0.05226400000000808,0.00064899999998147,6.000000001904482e-05,0.011739000000005717,7.899999999949614e-05,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,13,54,54,54,54,54,54,54,54,54,54,54,54,54,0.1434370000000058,1e-05,0.0012959999999964111,0.010956000000021504,0.0006299999999725969,0.052915000000012924,5.600000000072214e-05,0.011768999999986818,4.200000000764703e-05,0.04279999999999973,0.011288000000007514,0.0004849999999976262,0.011143000000004122,3.699999999184911e-05,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,13,1474,60,1404,1404,1474,1404,1404,1474,60,1474,60,1474,1334,0.1310709999999915,1e-05,0.0009090000000071541,0.041544999999985066,0.010632000000015296,0.0009979999999814027,0.0004920000000083746,0.010183000000012044,0.000994999999988977,0.003152999999997519,0.05028400000000488,0.0014360000000124273,0.010401000000001659,2.8999999983625457e-05,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,13,1404,1334,1474,1264,1404,1334,1404,1404,1474,1334,1404,1334,1474,0.15366299999999455,1e-05,0.011335000000002537,0.011579999999980828,4.80000000209202e-05,2.4999999993724487e-05,0.0534460000000081,0.00026099999999473766,0.01163599999998155,0.0007930000000158088,4.899999998997373e-05,1.2999999995599865e-05,0.06432200000000421,0.00014300000000844193,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,13,54,54,54,54,54,54,54,54,54,54,54,54,54,0.14639999999999986,1e-05,0.01182299999999259,0.0007900000000233831,7.099999999127249e-05,6.299999998304884e-05,0.06432900000001496,8.399999998687235e-05,6.400000000894579e-05,0.0011399999999923693,0.018141000000014174,0.03885800000000472,0.010705999999998994,0.0003059999999948104,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,13,1474,1334,1474,1474,1334,1334,1404,1404,1264,1264,1404,60,60,0.1496309999999994,1e-05,7.80000000020209e-05,0.06434899999999288,0.00012599999999451938,1.499999999055035e-05,0.0012040000000013151,4.600000002596971e-05,0.01817999999997255,0.049521000000027016,0.0003079999999897609,0.0006479999999839947,0.0006820000000118398,0.000987000000009175,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,13,1334,1474,1404,1474,1474,1474,1474,1474,1474,1334,1334,1474,1474,0.1356269999999995,1e-05,0.0011230000000068685,0.018129999999985102,0.04955200000000559,4.0000000012696546e-05,0.00029999999998153726,4.200000000764703e-05,0.015813000000008515,8.199999999192187e-05,7.000000010748408e-06,0.04962000000000444,0.000851999999980535,5.1000000013345925e-05,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,13,597,597,597,597,597,597,597,597,597,597,1111,597,597,0.7011129999999923,1e-05,0.057287999999999784,0.0017869999999930997,0.10709100000001115,0.18374000000000024,0.012173999999987473,0.06797700000001328,0.05149399999999105,0.1459769999999878,0.0007610000000113359,0.07159300000000712,0.0002599999999972624,0.0006500000000073669,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,13,1334,1474,1334,1474,1194,60,60,60,60,60,1404,1404,1334,0.11603300000001582,1e-05,0.04963699999998994,0.0009030000000223026,7.899999999949614e-05,6.999999982326699e-06,0.006546000000014374,0.0003600000000005821,0.0008039999999880365,0.00011200000000144428,0.009221999999994068,0.04504900000000589,7.000000010748408e-06,0.0032980000000009113,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,13,54,54,54,54,54,54,54,54,54,54,54,54,54,0.1951800000000219,1e-05,0.015847000000007938,4.500000000007276e-05,0.04962700000001519,0.0008639999999786596,4.7000000023444954e-05,3.5999999994373866e-05,0.062055999999984124,4.500000000007276e-05,0.0033010000000217588,0.0004999999999881766,3.499999999689862e-05,0.007879000000002634,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,13,1474,1404,1474,1334,1474,1404,1474,1334,1334,1474,1334,1334,1264,0.13210000000000832,1e-05,0.016441000000014583,0.045594999999991614,4.999999998744897e-05,0.0033310000000028595,0.0005040000000064992,9.000000005698894e-06,3.699999999184911e-05,0.00788199999999506,0.054906000000016775,3.499999999689862e-05,0.002492999999986978,0.0004460000000108266,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,13,1404,1474,1474,1474,1474,60,1474,1474,1474,60,1474,1474,1264,0.1334889999999973,1e-05,0.007853999999980488,0.05744300000000635,0.00040799999999308056,9.000000005698894e-06,0.000598999999994021,0.008893999999997959,0.0003400000000226555,3.300000000194814e-05,0.0007289999999784413,0.051534000000003743,0.005634000000014794,6.999999982326699e-06,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,13,54,54,54,54,54,54,54,54,54,54,54,54,54,0.12998799999999733,1e-05,0.002489999999994552,0.00040100000001075387,0.009495999999984406,0.00034300000001508124,3.399999999942338e-05,0.052271999999987884,0.005584999999996398,4.0000000012696546e-05,2.99999999811007e-05,0.007824999999996862,0.00045800000000895125,0.040801000000016074,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,13,1474,1264,1264,1404,1334,1474,1474,1334,1474,1474,1404,1404,1404,0.11823300000000359,1e-05,5.999999999062311e-05,0.00033600000000433283,0.052198000000004185,0.00013899999999011925,0.005510000000015225,7.499999998117346e-05,0.007829000000015185,0.0004519999999956781,8.000000008223651e-06,0.051018999999996595,0.0006070000000022446,0.0,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,13,1334,1474,1264,60,1334,1474,1474,1474,1334,1334,1474,1474,1474,0.13134600000000773,1e-05,0.007808000000011361,0.0005029999999806023,0.05225699999999733,0.0049590000000137024,0.00018299999999271677,0.007169000000004644,0.00027499999998781277,1.500000001897206e-05,0.02167199999999525,0.0001560000000040418,0.0362790000000075,6.19999999855736e-05,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,13,54,54,54,54,54,54,54,54,54,54,54,54,54,0.07976999999999634,1e-05,1.1999999998124622e-05,0.0056219999999882475,0.00019600000001673834,0.0071889999999825704,0.0002520000000174605,0.021676999999982627,0.0001650000000097407,0.036285999999989826,4.400000000259752e-05,0.0009249999999951797,0.006673000000006368,8.700000000771979e-05,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,13,1474,1334,1334,1474,1334,1404,1264,1404,1474,1264,1404,1334,1264,0.13222100000001547,1e-05,0.00022999999998774,0.007186000000018566,0.021896999999995614,0.00020299999999906504,0.036229999999989104,0.00010500000001911758,0.0009179999999844313,0.0066560000000208674,5.699999999819738e-05,5.0999999984924216e-05,0.009893000000005259,0.04873200000000111,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,13,1404,60,1474,60,1474,1474,1474,1474,1334,1474,1334,1474,1334,0.07393099999998753,1e-05,0.001517000000006874,0.006051999999982627,0.0008590000000197051,0.00910399999997935,0.048672000000010485,3.499999999689862e-05,0.00010600000001659282,3.099999997857594e-05,0.0070699999999987995,4.80000000209202e-05,5.7999999995672624e-05,2.599999999119973e-05,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,13,54,54,54,54,54,54,54,54,54,54,54,54,54,0.13175099999997997,1e-05,0.048692999999985886,0.00010299999999574538,0.0004480000000057771,0.006704000000013366,5.0999999984924216e-05,0.0003859999999917818,0.00971900000001824,0.04917199999999866,0.00982299999998304,4.100000001017179e-05,0.00013400000000274304,0.0064480000000060045,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,13,1404,1404,1404,1474,1264,760,1404,1474,1264,1474,1264,1474,1334,0.08277999999998542,1e-05,0.006755999999995765,0.0003859999999917818,0.009658999999999196,0.00010400000002164234,0.0008569999999963329,0.04831400000000485,0.009774999999990541,5.200000001082117e-05,0.00012599999999451938,3.499999999689862e-05,0.006409999999988258,0.00030000000000995897,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,13,1474,60,60,1474,1334,1474,1474,1334,1474,1404,1404,1404,60,0.122493999999989,1e-05,0.0005559999999888987,0.003089000000016995,0.045494999999988295,3.2000000004472895e-05,0.009863999999993212,0.00014100000001349144,0.006481999999977006,0.0002180000000180371,4.199999997922532e-05,0.0004710000000045511,0.04814300000001026,0.0009660000000053515,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,13,54,54,54,54,54,54,54,54,54,54,54,54,54,0.124606,1e-05,3.499999999689862e-05,0.03853300000000104,0.009230999999999767,0.0013950000000022555,0.007451000000003205,0.002806999999990012,0.021853999999990492,7.200000001716944e-05,0.036040999999983114,7.700000000454565e-05,0.002053000000017846,7.80000000020209e-05,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,13,1474,1334,1474,1334,1474,531,1334,1474,1474,1194,1404,1474,1404,0.07817000000000007,1e-05,3.399999999942338e-05,0.008820999999983314,2.599999999119973e-05,0.0027910000000019863,8.100000002286833e-05,0.021848999999974694,0.03603400000000079,0.0021230000000116434,0.0001080000000115433,0.004988999999994803,0.0004289999999969041,0.00021200000000476393,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,13,1404,60,1404,1474,1474,1334,1334,1404,1474,1474,1474,1264,60,0.09012400000000298,1e-05,0.0038150000000030104,0.02054100000000858,0.00016800000000216642,7.999999999697138e-05,5.199999998239946e-05,0.036056000000002086,1.2999999995599865e-05,0.0020489999999995234,6.8999999996322e-05,0.005507000000022799,1.3999999993075107e-05,0.0011859999999899173,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,13,1111,597,597,597,597,597,597,597,597,597,597,597,597,0.6781909999999982,1e-05,0.009117000000003372,0.11522300000001451,0.010036999999982754,0.11761100000001079,0.07240999999999076,0.007008000000013226,0.07577499999999304,0.0030739999999980228,0.11176000000000386,0.010862000000003036,0.06568100000001209,0.07858299999998053,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,13,1474,1474,1474,1474,1264,1474,1404,1404,1334,60,60,1474,1474,0.06606700000000387,1e-05,2.599999999119973e-05,0.037279000000012275,6.700000000137152e-05,9.000000005698894e-06,0.016863999999998214,7.59999999786487e-05,4.80000000209202e-05,0.0014919999999847278,0.002806999999990012,0.0009000000000014552,0.0063100000000133605,0.0001699999999971169,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,13,54,54,54,54,54,54,54,54,54,54,54,54,54,0.12673399999999901,1e-05,7.80000000020209e-05,0.021789999999981546,0.03729800000002115,4.899999998997373e-05,0.016872000000006437,7.199999998874773e-05,0.0014830000000074506,0.009857000000010885,0.00023499999997511622,0.00016100000001983972,0.037523999999990565,6.20000000139953e-05,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,13,370,1474,1264,1474,1474,1334,1334,1404,1334,1474,1334,1334,793,0.16049599999999486,1e-05,0.054127999999991516,9.399999999004649e-05,0.0014869999999973516,0.009838000000002012,2.3999999996249244e-05,0.00023600000000101318,5.200000001082117e-05,0.00015899999999646752,0.03743199999999547,3.90000000152213e-05,6.700000000137152e-05,0.017186999999978525,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,13,60,1474,60,1474,1334,1334,1404,1404,1404,1334,1474,1404,1404,0.11060600000001841,1e-05,0.03464000000002443,0.0014579999999853044,0.015644000000008873,3.000000000952241e-05,0.05364099999999894,0.0009699999999952524,0.0007569999999930133,2.1000000003823516e-05,0.0030579999999815755,9.300000002099296e-05,0.0002690000000029613,1.3999999993075107e-05,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,13,54,54,54,54,54,54,54,54,54,54,54,54,54,0.17472000000000776,1e-05,0.0398050000000012,0.013836999999995214,0.0011560000000088166,0.0005889999999908468,0.0030600000000049477,0.000298999999984062,7.300000001464468e-05,0.007899000000008982,7.099999999127249e-05,6.099999998809835e-05,0.052637000000004264,7.600000000707041e-05,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,13,1474,1404,1474,1334,1404,1474,1474,1404,1474,783,1404,1474,1474,0.12568200000001184,1e-05,0.0011920000000031905,0.0036220000000071195,0.0003140000000030341,0.007953999999983807,9.40000000184682e-05,1.2999999995599865e-05,0.05179699999999343,0.0008970000000090295,5.999999999062311e-05,0.05518700000001786,0.0007379999999841402,0.003794999999996662,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,13,60,1474,1474,1124,1474,1474,1334,1474,134,1184,1474,60,1474,0.12439399999999523,1e-05,0.005710999999990918,0.00012599999999451938,1.3000000024021574e-05,0.052681999999975915,0.055860000000024,6.399999998052408e-05,3.800000001774606e-05,7.999999979801942e-06,3.499999999689862e-05,0.0038080000000206837,0.000990999999999076,0.005036999999987302,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,13,54,54,54,54,54,54,54,54,54,54,54,54,54,0.12013899999999467,1e-05,5.1000000013345925e-05,3.5999999994373866e-05,0.003771999999997888,7.199999998874773e-05,0.006042000000007874,4.799999999249849e-05,0.0007710000000145101,8.700000000771979e-05,7.59999999786487e-05,0.08670000000000755,0.011754999999993743,0.010409000000009883,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,13,1404,1474,94,1404,1474,60,1334,1404,1474,1334,1334,1334,60,0.11324899999999616,1e-05,0.0006459999999890442,6.000000013273166e-06,6.999999982326699e-06,3.0000000208474376e-06,7.999999979801942e-06,0.08695000000000164,7.500000000959517e-05,0.02206300000000283,3.100000000699765e-05,0.0003539999999873089,0.0008149999999886859,0.0012630000000228847,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,13,1474,1194,1404,1334,1294,1276,1474,1260,1474,1474,1404,1404,1404,0.11999799999998118,1e-05,6.700000000137152e-05,0.005701999999985219,0.00034800000000245745,0.000664000000000442,1.100000000064938e-05,0.08689799999999082,0.011801000000019712,0.010757999999981394,0.0008180000000095333,7.700000000454565e-05,0.002230999999994765,0.0006019999999864467,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,13,54,54,54,54,54,54,54,54,54,54,54,54,54,0.12409600000000864,1e-05,0.0008160000000145828,0.0023069999999734137,0.00059500000000412,0.03920600000000718,0.00021300000000223918,0.0002939999999966858,0.022347999999993817,0.03283300000001077,0.02272099999999,0.001216999999996915,0.0014639999999985776,4.400000000259752e-05,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,13,1474,1334,1474,134,1334,318,1334,1404,1474,1474,1264,1334,1474,0.08290299999998751,1e-05,4.0000000012696546e-05,0.00021699999999214015,5.300000000829641e-05,0.0002959999999916363,0.022271999999986747,0.032921000000015965,0.02262299999998163,0.0012420000000190612,0.001511999999991076,9.000000005698894e-06,5.199999998239946e-05,0.0016530000000045675,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,13,1404,1404,1474,1184,1474,1404,1474,1404,1334,1474,1474,1334,60,0.12270099999997797,1e-05,0.00019199999999841566,0.03978499999999485,0.00010000000000331966,0.00022099999998204112,0.0549270000000206,0.0002479999999991378,0.023134999999996353,0.0009049999999888314,0.0013749999999959073,9.600000001341868e-05,0.0016739999999799693,3.500000002532033e-05,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,13,1404,60,60,1474,1264,1474,1264,1474,1334,1474,1334,60,1334,0.11789200000001188,1e-05,0.00042400000000952787,0.00042099999998868043,0.03434599999999932,5.9000000021569576e-05,3.8999999986799594e-05,6.000000013273166e-06,0.05876999999998134,3.700000002027082e-05,0.02287299999997572,2.4000000024670953e-05,0.0008699999999919328,1.6999999985500835e-05,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,13,54,54,54,54,54,54,54,54,54,54,54,54,54,0.12253200000000675,1e-05,0.001665000000002692,0.035239999999987504,6.100000001652006e-05,3.699999999184911e-05,0.03955500000000711,0.01925800000000777,0.0035619999999880747,0.0050650000000018736,0.014269000000012966,0.0005499999999756255,0.00033200000001443186,0.002904999999998381,MAIL_Gateway_Thunderbird_Imap.pcap
