@Relation test
@Attribute feature_0 numeric
@Attribute feature_1 numeric
@Attribute feature_2 numeric
@Attribute feature_3 numeric
@Attribute feature_4 numeric
@Attribute feature_5 numeric
@Attribute feature_6 numeric
@Attribute feature_7 numeric
@Attribute feature_8 numeric
@Attribute feature_9 numeric
@Attribute feature_10 numeric
@Attribute feature_11 numeric
@Attribute feature_12 numeric
@Attribute feature_13 numeric
@Attribute feature_14 numeric
@Attribute feature_15 numeric
@Attribute feature_16 numeric
@Attribute feature_17 numeric
@Attribute feature_18 numeric
@Attribute feature_19 numeric
@Attribute feature_20 numeric
@Attribute feature_21 numeric
@Attribute class {MAIL_gate_Email_IMAP_filetransfer.pcap,MAIL_gate_POP_filetransfer.pcap,MAIL_Gateway_Thunderbird_Imap.pcap}
@data
3325347879,167772687,443,38931,8,60,60,60,60,60,60,60,60,0.009999000000000535,1e-05,0.0023049999999997794,1.3000000002705292e-05,0.006468999999995617,0.00028700000000014825,0.0002309999999994261,0.0004210000000028913,0.00019799999999747797,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.03824499999999631,1e-05,0.0001409999999992806,0.0018150000000005662,1.4999999997655777e-05,0.0003680000000017003,0.034990999999997996,0.00016099999999852344,0.0006380000000021369,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,8,60,60,60,60,60,60,60,60,0.037714000000001136,1e-05,0.00048699999999968213,0.0009430000000065775,8.899999999556485e-05,0.0010290000000026112,0.03449200000000019,9.899999999873899e-05,0.0005389999999962924,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1235,1235,243,1075,365,1235,1235,841,0.0396339999999995,1e-05,0.0006160000000008381,0.0003609999999980573,0.0013210000000043465,0.0004429999999970846,0.03517000000000081,0.0007609999999971251,0.0006759999999985666,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.003570000000003404,1e-05,0.00038800000000094315,0.00018099999999776628,0.0019220000000004234,0.00012300000000209366,0.00033899999999675856,0.00011700000000303135,0.00039199999999794954,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,8,60,60,60,60,60,60,60,60,0.0035069999999990387,1e-05,0.00023399999999895726,0.00043000000000148475,0.001662000000003161,0.00023699999999848842,0.00016699999999758575,0.00036700000000422506,0.0003569999999939455,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.01882799999999918,1e-05,0.00039000000000299906,0.014710999999998364,0.00015100000000245473,0.0024870000000021264,0.0001409999999992806,0.0006139999999987822,0.0001339999999956376,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,8,60,60,60,60,60,60,60,60,0.01870399999999961,1e-05,0.0003409999999988145,0.014772999999998149,0.00019300000000299633,0.002390999999995813,0.00010000000000331966,0.0006660000000024979,7.399999999790907e-05,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1235,1235,1235,285,247,1235,1235,1235,0.020989000000000146,1e-05,0.0005199999999945248,0.000740000000000407,0.0003930000000025302,0.014898000000002298,0.00258599999999376,0.0007429999999999382,0.0008290000000030773,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.06381499999999818,1e-05,0.00016699999999758575,0.0005860000000055265,0.00012599999999451938,0.0012159999999994398,0.00019600000000252749,0.0003280000000032146,0.06100399999999695,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,8,60,60,60,60,60,60,60,60,0.06362899999999883,1e-05,0.002879000000000076,2.099999999671809e-05,5.300000000119098e-05,1.1999999998124622e-05,6.799999999884676e-05,8.999999998593466e-06,0.06058000000000163,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.0019520000000028404,1e-05,0.0002440000000021314,0.00010400000000032605,0.00023000000000195087,0.00010099999999368947,0.0008840000000063242,0.00011800000000050659,0.00022399999999578313,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1514,1514,350,1235,1235,327,1235,1235,0.0641379999999998,1e-05,0.0006789999999980978,0.0007300000000043383,0.060661999999993554,0.00034400000000545106,0.00033099999999564034,0.0010150000000024306,0.0003299999999981651,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,8,60,60,60,60,60,60,60,60,0.0020969999999991273,1e-05,0.000332000000000221,5.999999999062311e-06,0.00035199999999946385,5.999999999062311e-06,0.0009930000000011319,0.00013500000000021828,0.00018599999999935335,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.06809699999999452,1e-05,0.0002059999999985962,0.0001299999999986312,0.00018399999999729744,0.06454599999999999,0.0021330000000006066,0.0001239999999995689,0.0005799999999993588,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,8,60,60,60,60,60,60,60,60,0.06815999999999889,1e-05,0.00020499999999401552,0.00010900000000191312,0.0001699999999971169,0.06488100000000685,0.0020009999999999195,0.00016299999999347392,0.0005540000000010536,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1235,799,1193,1235,1235,1235,1235,243,0.06971700000000425,1e-05,0.00022600000000494447,0.06468100000000021,0.002210999999995522,0.0007030000000014525,0.0007850000000004798,0.0005999999999986017,0.00023300000000148202,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,8,60,60,60,60,60,60,60,60,0.004022999999996557,1e-05,0.0004950000000008004,0.0004329999999939105,0.00037300000000328737,1.1999999998124622e-05,0.0003980000000041173,0.0020139999999955194,1.3000000002705292e-05,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.004490000000004102,1e-05,0.00048300000000267573,0.00022299999999830789,0.0004500000000007276,0.0002270000000024197,0.002232999999996821,0.0002080000000006521,0.0005150000000000432,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,8,60,60,60,60,60,60,60,60,0.004894000000000176,1e-05,1.1999999998124622e-05,0.0006300000000010186,0.00015799999999899228,0.0005390000000033979,0.00032199999999704687,0.0006050000000001887,0.002554000000003498,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.00539799999999957,1e-05,0.0005030000000019186,0.0001319999999935817,0.0005690000000058149,0.00013200000000068712,0.003178999999995824,0.00016800000000216642,0.0005859999999984211,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1075,1235,1235,1235,403,915,1235,1235,0.006972999999995011,1e-05,0.000656999999996799,0.0006389999999996121,0.0006970000000023902,0.0004270000000019536,0.0030169999999998254,0.0008330000000000837,0.000610999999999251,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,8,60,60,60,60,60,60,60,60,0.058636999999997386,1e-05,0.0005329999999972301,0.0004690000000024952,0.00033899999999675856,0.00013600000000479895,0.000484000000000151,0.00014000000000180535,0.055239999999997735,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.05870499999999623,1e-05,0.0006160000000008381,0.00013799999999974943,0.0005949999999970146,2.5000000000829914e-05,0.05405199999999866,0.0029129999999994993,0.0001409999999992806,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1201,679,1235,1235,1235,1235,1514,1514,0.0616810000000001,1e-05,0.054125000000006196,0.0030079999999941265,0.0006090000000043005,0.0007949999999965485,0.0006979999999998654,0.0017690000000030182,0.000476999999996508,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.0044540000000026225,1e-05,0.0002080000000006521,0.0006020000000006576,0.00019799999999747797,0.00047800000000108867,0.00021699999999924557,0.0021430000000037808,0.0004349999999959664,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,8,60,60,60,60,60,60,60,60,0.0047389999999936094,1e-05,0.0002599999999972624,0.00048699999999968213,1.1999999998124622e-05,0.0006669999999999732,1.1999999998124622e-05,0.0006780000000006225,0.0026089999999996394,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,8,60,60,60,60,60,60,60,60,0.062535000000004,1e-05,0.00010400000000032605,0.0002690000000029613,0.059398000000001616,1.4000000000180535e-05,0.0006780000000006225,0.0002819999999985612,0.0003600000000005821,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.06302699999999817,1e-05,0.05950299999999942,0.00015899999999646752,0.0005690000000058149,0.00013599999999769352,0.0003990000000015925,0.001882999999999413,0.0002459999999970819,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,197,1235,1235,759,1235,1235,1235,367,0.06480700000000184,1e-05,0.059519000000001654,0.0007009999999993966,0.00041699999999877946,0.00211699999999837,0.0006479999999982056,0.000671000000004085,0.0006520000000023174,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,8,60,60,60,60,60,60,60,60,0.06580500000000455,1e-05,1.3000000002705292e-05,0.0006320000000030745,1.1999999998124622e-05,0.0006580000000013797,9.099999999762076e-05,0.0005590000000026407,1.1999999998124622e-05,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,8,1140,1404,333,1140,1140,1140,597,1140,0.4085760000000036,1e-05,0.04679500000000303,0.020612999999997328,0.06748300000000285,0.06743300000000119,0.06828399999999846,0.06689199999999573,0.07068800000000408,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1514,1514,1514,1514,1514,1514,54,1514,0.06656999999999869,1e-05,0.00019900000000205864,0.0004749999999944521,0.00019600000000252749,0.0005230000000011614,0.00013500000000021828,0.06445999999999685,0.00048500000000473165,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.0021769999999960987,1e-05,0.00016099999999852344,0.0005009999999998627,0.00014800000000292357,0.0005589999999955353,0.0001370000000022742,0.00045699999999726515,1.3000000002705292e-05,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,8,60,60,60,60,60,60,60,60,0.0040990000000036275,1e-05,0.0021620000000055484,0.0003509999999948832,0.0002750000000020236,3.399999999942338e-05,0.0006529999999997926,0.0002550000000027808,0.0002959999999987417,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,165,1235,1235,1235,1235,243,1075,1235,0.007519000000002052,1e-05,0.0024170000000012237,0.0006309999999984939,0.0006929999999982783,0.0005430000000004043,0.00023600000000101318,0.0022269999999977586,0.0006790000000052032,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,8,60,60,60,60,60,60,60,60,0.0041220000000024015,1e-05,0.00035199999999946385,0.0020530000000036353,7.29999999933284e-05,0.0005890000000050577,7.399999999790907e-05,0.000385000000001412,0.00047200000000202635,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.0023670000000066693,1e-05,0.00014400000000591717,0.0005549999999985289,0.00013099999999610645,0.0005300000000048044,6.8999999996322e-05,0.0005280000000027485,0.0002190000000013015,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,8,60,60,60,60,60,60,60,60,0.004268999999993639,1e-05,0.0003589999999960014,0.0004980000000003315,0.001961000000001434,0.0002250000000003638,0.0004989999999978068,0.00018599999999935335,0.0004899999999992133,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.0024629999999987717,1e-05,0.0002420000000000755,0.0005559999999960041,9.800000000126374e-05,0.0005430000000004043,0.00020899999999812735,0.0005220000000036862,0.00016199999999599868,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1235,1235,403,915,1235,1235,1235,563,0.006098000000001491,1e-05,0.0007179999999991082,0.00032300000000162754,0.0025180000000020186,0.0005569999999934794,0.000816000000000372,0.0006120000000038317,0.0003109999999963975,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,8,60,60,60,60,60,60,60,60,0.05519999999999925,1e-05,0.00027399999999744296,1.1999999998124622e-05,0.00044900000000325235,0.00020199999999448437,0.051534000000003743,0.0025660000000016225,1.9999999999242846e-05,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.002531000000004724,1e-05,0.0003069999999993911,0.00035400000000151977,0.00029400000000379123,0.0006020000000006576,0.00013599999999769352,0.000565000000001703,0.0001529999999974052,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,597,1111,1235,1235,1235,1235,1514,1264,0.05810999999999922,1e-05,0.051388000000002876,0.002549999999999386,0.0006509999999977367,0.0007179999999991082,0.0007130000000046266,0.0015590000000003101,0.00039199999999794954,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,8,60,60,60,60,60,60,60,60,0.003717999999999222,1e-05,1.3000000002705292e-05,0.0006630000000029668,0.0002669999999938,0.0020620000000022287,1.3000000002705292e-05,0.0003759999999957131,7.500000000248974e-05,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,8,60,60,60,60,60,60,60,60,0.2496280000000013,1e-05,0.0001430000000013365,0.00017600000000328464,0.2465310000000045,1.2999999995599865e-05,0.0005199999999945248,0.00025000000000829914,0.0008749999999935199,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.25079000000000207,1e-05,0.0005979999999965457,0.00015000000000497948,0.24668600000000396,0.00020499999999401552,0.00043599999999344163,0.0001390000000043301,0.002448000000001116,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1235,323,1235,1235,1191,1235,1235,1235,0.25183699999999476,1e-05,0.00025300000000072487,0.24657700000000204,0.0005499999999898364,0.0003609999999980573,0.0022150000000067394,0.0007959999999940237,0.0008340000000117698,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,8,60,60,60,60,60,60,60,60,0.0025070000000084747,1e-05,0.0001529999999974052,0.0006400000000041928,0.00037299999999618194,0.00026200000000642376,0.00044499999999914053,0.00026800000000548607,0.0003459999999932961,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1514,1514,1514,1514,1514,1514,1514,54,0.21446699999999908,1e-05,0.0004989999999907013,0.00011300000001313038,0.0006099999999946704,0.00020100000000411455,0.0005659999999920728,0.00013700000000937962,0.16694799999999077,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,8,60,60,60,60,60,60,60,60,0.2160690000000045,1e-05,0.21256000000001052,0.002036999999987188,0.0002800000000036107,0.0003379999999992833,0.0002550000000098862,0.0003309999999885349,0.00010000000000331966,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.0021520000000094797,1e-05,0.00011000000000649379,0.00046499999999127795,0.00016000000000815362,0.00045500000000231466,0.00013699999999516876,0.0005510000000015225,0.00012699999999199463,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1235,243,597,1235,1235,1235,1235,243,0.2183859999999953,1e-05,0.00024700000000166256,0.2123679999999979,0.0022979999999961365,0.000618000000002894,0.0005869999999958964,0.0007540000000005875,0.0003180000000071459,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,8,60,60,60,60,60,60,60,60,0.005039999999993938,1e-05,0.0004199999999912052,0.0012150000000019645,0.0018969999999995935,1.8999999994662176e-05,0.0007610000000113359,7.80000000020209e-05,0.0006369999999975562,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.0026749999999964302,1e-05,0.00023399999999185184,0.0005730000000028213,0.00022800000000700038,0.0005450000000024602,0.00020299999999906504,0.0005570000000005848,0.00020399999999654028,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,8,60,60,60,60,60,60,60,60,0.005419000000003393,1e-05,0.0007090000000005148,1.1999999998124622e-05,0.0005660000000062837,0.002050999999994474,1.1999999998124622e-05,0.0005850000000009459,0.001193999999998141,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1075,1235,1235,1235,403,915,1235,1235,0.007666000000000395,1e-05,0.0008219999999994343,0.0007459999999923639,0.0007410000000049877,0.0003430000000008704,0.002235999999996352,0.0006580000000013797,0.001877000000007456,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.0035189999999971633,1e-05,0.00028700000000014825,0.000526000000007798,0.00013399999998853218,0.0016910000000081027,0.0001239999999995689,0.0005609999999904858,0.00011000000000649379,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.003337999999999397,1e-05,0.00015500000000656655,0.0005629999999996471,0.00016799999998795556,0.0004460000000108266,0.00013299999999105694,0.0004820000000052005,0.00022199999999372722,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,8,60,60,60,60,60,60,60,60,0.07335199999999986,1e-05,0.00028500000000519776,0.0003289999999935844,0.0004590000000064265,0.0011779999999959045,0.06828600000000051,0.00029299999999921056,0.002504000000001838,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1235,1514,674,1235,1235,1514,1145,1075,0.07457899999999995,1e-05,0.0002769999999969741,0.00012900000000115597,0.0693289999999962,0.0006470000000007303,0.0007219999999961146,0.001553999999998723,0.0018330000000048585,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,8,60,60,60,60,60,60,60,60,0.0030739999999980228,1e-05,6.299999999725969e-05,1.300000000981072e-05,0.0003229999999945221,0.0015340000000065857,0.0002769999999969741,0.0007219999999961146,2.200000000129876e-05,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.0024449999999944794,1e-05,0.0002309999999994261,0.0004100000000022419,0.0002690000000029613,0.0003839999999968313,0.00031799999999293505,0.000484000000000151,0.0002000000000066393,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,8,60,60,60,60,60,60,60,60,0.004214000000004603,1e-05,1.1999999998124622e-05,0.0005929999999949587,0.0004680000000121254,0.00044999999998651674,0.0020120000000076743,1.1999999998124622e-05,0.000618000000002894,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.0024090000000001055,1e-05,0.0001409999999992806,0.0005599999999930105,0.00013500000000021828,0.0005050000000039745,0.00014600000000086766,0.0006000000000057071,0.00012699999999199463,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1235,1235,1235,403,915,1235,1235,1235,0.0064749999999946795,1e-05,0.0006999999999948159,0.0007449999999948886,0.0004390000000000782,0.0023580000000009704,0.0007620000000088112,0.0007399999999933016,0.000641000000001668,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,8,60,60,60,60,60,60,60,60,0.05650100000001146,1e-05,0.0002090000000123382,0.00027199999999538704,0.0005799999999993588,0.00016700000000469117,0.00030099999999322335,0.0009840000000025384,7.300000000043383e-05,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,8,1404,333,597,597,1404,333,1140,1140,0.6927729999999954,1e-05,0.06571999999999889,0.25325299999999373,0.13729100000000471,0.08165900000000192,0.015486999999993145,0.06792800000000909,0.06983900000000176,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.05865599999999915,1e-05,0.05638100000000179,0.00014900000000750424,0.0005339999999876,0.00013800000000685486,0.0004809999999935144,0.00021300000000223918,0.00048300000000267573,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,8,60,60,60,60,60,60,60,60,0.0022989999999936117,1e-05,0.00026299999998968815,0.00034200000000339514,0.00027900000000613545,0.00036699999999711963,7.499999999538431e-05,0.000681999999997629,0.00019500000000505224,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,563,679,1235,1235,1235,1235,243,1235,0.062016999999997324,1e-05,0.0011030000000005202,0.056159000000008064,0.0006070000000022446,0.000626999999994382,0.0007580000000046994,0.00040199999999401825,0.002245000000002051,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.314698000000007,1e-05,0.0023780000000073187,0.0002309999999994261,0.0006070000000022446,0.00013400000000274304,0.3108309999999932,1.7999999997186933e-05,0.0004119999999971924,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,8,60,60,60,60,60,60,60,60,0.3134629999999987,1e-05,0.0016209999999858837,7.700000000454565e-05,0.000603999999995608,0.00027300000000707314,0.00027599999999949887,0.31022400000000516,0.00034999999999740794,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,8,60,60,60,60,60,60,60,60,0.0044469999999989795,1e-05,0.00022799999999278953,0.002614000000008332,1.7999999997186933e-05,0.0006750000000010914,1.1999999998124622e-05,0.0006699999999995043,1.1999999998124622e-05,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.004968999999988455,1e-05,0.0022889999999904376,0.0002740000000045484,0.000838999999999146,0.0002309999999994261,0.0004909999999966885,0.00019700000000000273,0.0004530000000073642,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1235,1191,1235,801,1235,1235,1235,1235,0.3164519999999982,1e-05,0.00044199999999250394,0.31045600000000206,0.0005770000000069331,0.002469999999988204,0.0010670000000061464,0.0006829999999951042,0.0006670000000070786,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1514,1514,54,54,1514,1514,1514,1514,0.4485560000000106,1e-05,0.000973000000001889,0.09734800000001087,0.3468559999999883,0.002397999999999456,0.0002080000000006521,0.00039100000000757973,0.0002479999999991378,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,8,60,60,60,60,60,60,60,60,0.44875499999999136,1e-05,1.1999999998124622e-05,0.0005029999999948132,0.0007230000000078007,0.4465239999999966,0.00029000000000678483,0.00041699999999877946,4.0999999995960934e-05,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.0031689999999997553,1e-05,0.0001310000000103173,0.0006699999999995043,0.00010999999999228294,0.0013820000000066557,0.00022400000000288856,0.0004379999999883921,0.00011100000000396903,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,243,165,1235,1235,1235,881,1235,1235,0.45183100000001275,1e-05,0.0008030000000047721,0.44667499999999905,0.0006390000000067175,0.0009039999999913562,0.0006160000000079435,0.0015470000000021855,0.0005399999999866623,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,8,60,60,60,60,60,60,60,60,0.0032400000000052387,1e-05,0.0002830000000102473,0.00036399999999048305,0.00032300000000873297,0.0013709999999917954,1.100000000064938e-05,0.0005250000000103228,1.0999999986438525e-05,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.48043499999999995,1e-05,0.47599300000000255,0.0003339999999951715,0.000484000000000151,0.00013400000000274304,0.0014999999999929514,0.0011130000000036944,0.0006670000000070786,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,8,60,60,60,60,60,60,60,60,0.4803760000000068,1e-05,0.4762460000000033,1.8999999994662176e-05,0.0005600000000072214,0.00022199999999372722,0.002509000000003425,0.00017400000000122873,0.0006050000000072941,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,245,1235,287,1235,1235,1235,1235,243,0.48260799999999904,1e-05,0.4763279999999952,0.0006040000000098189,0.0026950000000027785,0.0008069999999946731,0.000727999999995177,0.0008460000000098944,0.00023799999999596366,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1514,1514,1514,1514,1514,1514,54,54,0.31203299999999956,1e-05,0.000598999999994021,0.00013600000001190438,0.0007309999999876027,0.00013200000000779255,0.0018969999999995935,0.2302399999999949,0.07673499999999933,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,8,60,60,60,60,60,60,60,60,0.31212499999999466,1e-05,0.0007459999999923639,0.00012100000000714317,0.000649999999993156,4.3000000005122274e-05,0.00047999999999603915,0.0016410000000064429,0.3083599999999933,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.0021430000000037808,1e-05,0.00012499999999704414,0.0005140000000096734,0.00014399999999170632,0.0004770000000036134,0.0001529999999974052,0.00048300000000267573,0.0001330000000052678,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,8,60,60,60,60,60,60,60,60,0.0033580000000057453,1e-05,0.00028700000000014825,7.500000000959517e-05,0.0005869999999958964,1.2999999995599865e-05,0.0005920000000116943,1.2999999995599865e-05,0.0017830000000031987,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,679,1235,1235,1235,367,1235,1235,759,0.313642999999999,1e-05,0.3087680000000006,0.0005689999999987094,0.0006300000000010186,0.0005830000000059954,0.0017560000000003129,0.0006190000000003693,0.0003889999999984184,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.06828400000000556,1e-05,0.00012800000000368073,0.0005060000000014497,0.00011599999999134525,0.0003839999999968313,0.06644100000001174,0.00016599999999300508,0.00045500000000231466,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,8,60,60,60,60,60,60,60,60,0.07005999999999801,1e-05,0.0005270000000052733,1.1999999998124622e-05,0.0006049999999930833,0.0664820000000077,0.00022400000000288856,0.00043599999999344163,0.00172399999999584,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,8,1514,1514,1514,1514,1514,1514,1514,1514,0.002793999999994412,1e-05,0.00012099999999293232,0.000529999999997699,0.0001420000000109667,0.0006199999999978445,0.00012800000000368073,0.0005089999999938755,0.00015399999999488045,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,8,60,60,60,60,60,60,60,60,0.06045100000000048,1e-05,0.0001929999999958909,0.0003120000000080836,0.0004349999999959664,0.0027460000000019136,8.300000000360797e-05,1.3999999993075107e-05,0.0002769999999969741,MAIL_Gateway_Thunderbird_Imap.pcap
