@Relation test
@Attribute feature_0 numeric
@Attribute feature_1 numeric
@Attribute feature_2 numeric
@Attribute feature_3 numeric
@Attribute feature_4 numeric
@Attribute feature_5 numeric
@Attribute feature_6 numeric
@Attribute feature_7 numeric
@Attribute feature_8 numeric
@Attribute feature_9 numeric
@Attribute feature_10 numeric
@Attribute feature_11 numeric
@Attribute feature_12 numeric
@Attribute feature_13 numeric
@Attribute feature_14 numeric
@Attribute feature_15 numeric
@Attribute feature_16 numeric
@Attribute feature_17 numeric
@Attribute feature_18 numeric
@Attribute feature_19 numeric
@Attribute feature_20 numeric
@Attribute feature_21 numeric
@Attribute feature_22 numeric
@Attribute feature_23 numeric
@Attribute feature_24 numeric
@Attribute feature_25 numeric
@Attribute feature_26 numeric
@Attribute feature_27 numeric
@Attribute feature_28 numeric
@Attribute feature_29 numeric
@Attribute feature_30 numeric
@Attribute feature_31 numeric
@Attribute feature_32 numeric
@Attribute feature_33 numeric
@Attribute feature_34 numeric
@Attribute feature_35 numeric
@Attribute feature_36 numeric
@Attribute feature_37 numeric
@Attribute feature_38 numeric
@Attribute feature_39 numeric
@Attribute feature_40 numeric
@Attribute feature_41 numeric
@Attribute feature_42 numeric
@Attribute feature_43 numeric
@Attribute feature_44 numeric
@Attribute feature_45 numeric
@Attribute feature_46 numeric
@Attribute feature_47 numeric
@Attribute feature_48 numeric
@Attribute feature_49 numeric
@Attribute feature_50 numeric
@Attribute feature_51 numeric
@Attribute feature_52 numeric
@Attribute feature_53 numeric
@Attribute feature_54 numeric
@Attribute feature_55 numeric
@Attribute feature_56 numeric
@Attribute feature_57 numeric
@Attribute feature_58 numeric
@Attribute feature_59 numeric
@Attribute feature_60 numeric
@Attribute feature_61 numeric
@Attribute class {MAIL_gate_Email_IMAP_filetransfer.pcap,MAIL_gate_POP_filetransfer.pcap,MAIL_Gateway_Thunderbird_Imap.pcap}
@data
3325347879,167772687,443,38931,28,60,1404,1334,1404,1334,1404,94,1294,1474,1264,1474,1404,1404,1474,1474,1054,60,1474,1404,1404,1334,1404,1474,1194,60,60,1474,1334,0.13690299999998956,1e-05,0.0046169999999960964,0.0004230000000120526,0.04298099999999749,0.0002000000000066393,0.015469999999993433,0.0003789999999810334,2.8000000014571924e-05,0.0002959999999916363,4.80000000209202e-05,0.0003119999999796619,0.005463000000020202,2.199999997287705e-05,0.0028390000000229065,5.999999984851456e-06,3.000000000952241e-05,0.0010570000000029722,0.02041299999999069,9.800000000836917e-05,0.025861999999989393,0.0004460000000108266,0.008933999999982234,0.0007560000000239597,0.0005919999999832726,2.999999992425728e-06,0.0012720000000001619,0.004331000000007634,1.7000000013922545e-05,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,28,1404,1474,1474,1474,1474,1334,1474,1474,1474,1334,1474,1474,1334,1404,1474,1264,1474,1474,1474,1404,1474,1474,1474,1474,1474,1474,1404,1474,0.19632899999999154,1e-05,0.005998000000005277,0.043227999999999156,0.015848000000005413,0.0003739999999936572,0.0003289999999935844,0.008259000000009564,1.899999998045132e-05,6.700000000137152e-05,0.021526000000022805,0.02634499999999207,0.008874999999989086,2.700000001709668e-05,0.0005479999999806751,0.0002410000000168111,3.699999999184911e-05,0.0005459999999857246,5.000000015797923e-06,2.999999992425728e-06,0.00034300000001508124,0.005530999999990627,1.0000000003174137e-05,0.001527000000010048,8.199999999192187e-05,3.399999999942338e-05,0.022059999999981983,5.200000001082117e-05,0.03440800000001332,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,28,1264,1334,1474,134,1474,1044,1404,1474,1264,60,1404,1474,1474,1264,1474,1474,1264,1474,1474,1474,1054,1474,1264,60,60,1404,1474,1264,0.06667400000000612,1e-05,0.0015429999999980737,7.999999979801942e-06,3.2000000004472895e-05,2.2999999998774e-05,2.700000001709668e-05,0.021952999999996337,9.299999999257125e-05,3.90000000152213e-05,0.0010189999999852262,0.0333129999999926,4.0000000012696546e-05,0.0006569999999896936,3.700000002027082e-05,1.3999999993075107e-05,0.0019399999999905049,7.000000010748408e-06,3.9999999984274837e-05,2.8000000014571924e-05,3.000000000952241e-05,5.999999984851456e-06,0.0005789999999876727,0.0,0.0006570000000181153,0.0009440000000040527,0.0032899999999926877,0.00029499999999416104,5.5000000003246896e-05,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,28,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,0.07438300000001163,1e-05,0.00024400000000923683,0.0007530000000031123,0.00010199999999827014,0.00536299999998846,0.00024900000002503475,0.0015399999999772263,4.100000001017179e-05,3.100000000699765e-05,2.7999999986150215e-05,0.022025000000013506,4.400000000259752e-05,4.400000000259752e-05,0.034372999999987996,4.200000000764703e-05,0.000618000000002894,4.199999997922532e-05,0.001890000000003056,5.899999999314787e-05,3.90000000152213e-05,3.300000000194814e-05,3.000000000952241e-05,0.0005739999999718748,1.0000000258969521e-06,0.005201999999997042,4.3000000005122274e-05,0.0009099999999762076,4.0000000012696546e-05,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,28,1264,1474,1334,1474,1474,1474,1474,1404,1474,1334,1474,1474,174,1474,1474,1334,1474,1334,1474,1474,1474,1334,1474,1474,1404,1334,1474,1474,0.06940700000001243,1e-05,0.000618000000002894,6.600000000389628e-05,0.0018530000000112068,0.00010299999999574538,4.099999998175008e-05,0.0006089999999971951,0.0,0.00523300000000404,0.0009129999999970551,3.700000002027082e-05,3.5999999994373866e-05,7.000000010748408e-06,0.0019939999999962765,0.018726999999984173,4.500000000007276e-05,0.00035700000000815635,0.0003739999999936572,0.034873000000004595,3.699999999184911e-05,0.0018300000000124328,9.000000005698894e-06,0.0005239999999844258,6.000000013273166e-06,0.0004849999999976262,1.0000000003174137e-05,0.00026800000000548607,0.0003489999999999327,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,28,1474,1474,1474,1004,1334,1404,1404,1474,1264,1474,60,1474,1334,1474,1264,1474,1264,1404,1334,1334,60,1404,1474,1474,1264,1474,1404,60,0.06694199999998318,1e-05,7.59999999786487e-05,8.400000001529406e-05,7.000000010748408e-06,0.001949999999993679,0.018547999999981357,0.0002180000000180371,0.00034099999999170905,5.200000001082117e-05,0.0003009999999790125,0.0006260000000111177,0.03420500000001425,3.399999999942338e-05,4.5999999997548e-05,2.3999999996249244e-05,2.99999999811007e-05,5.000000015797923e-06,0.0023180000000024847,1.899999998045132e-05,6.000000013273166e-06,1.9999999949504854e-06,0.00022900000001868648,0.0002579999999738902,0.00024000000001933586,3.8999999986799594e-05,0.00033600000000433283,0.0005360000000109721,0.0008330000000000837,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,28,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,0.06880899999998746,1e-05,5.600000000072214e-05,0.0019529999999861047,0.018723000000022694,4.099999998175008e-05,0.0003519999999923584,0.00034800000000245745,0.03486500000002479,3.9999999984274837e-05,3.000000000952241e-05,2.8999999983625457e-05,0.0018110000000035598,0.0006250000000136424,8.900000000267028e-05,8.399999998687235e-05,0.00030699999999228567,0.00016000000002236447,0.00022199999997951636,0.0002520000000174605,0.0068809999999928095,0.00027199999999538704,0.0011629999999911433,3.800000001774606e-05,0.0001079999999831216,4.0000000012696546e-05,3.499999999689862e-05,3.2000000004472895e-05,0.00022899999999026477,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,28,1334,1404,1334,1474,1474,1474,1054,1474,1474,1474,1444,1294,60,60,1474,1334,1404,1474,1264,1334,60,1474,1474,1474,1404,1404,1404,1474,0.06175300000001016,1e-05,0.0002619999999922129,6.000000001904482e-05,0.0011109999999803222,0.00015100000001666558,3.9999999984274837e-05,2.9000000012047167e-05,3.300000000194814e-05,5.999999984851456e-06,0.00025800000000231194,0.00019700000001421358,2.999999992425728e-06,0.0006260000000111177,0.0023889999999937572,0.014037999999999329,0.00010299999999574538,0.00015899999999646752,0.0005649999999945976,7.000000010748408e-06,2.9000000012047167e-05,0.0027539999999817155,0.02372400000001562,7.499999998117346e-05,7.000000010748408e-06,3.300000000194814e-05,2.3999999996249244e-05,0.01317600000001562,0.001875999999981559,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,28,1264,1474,1474,1334,1474,1474,1474,1474,1194,1474,1264,1474,1404,1334,1474,1474,1474,1334,1264,1404,1474,872,1474,1404,1474,1474,1404,1404,0.12121600000000399,1e-05,0.006939999999985957,0.0003059999999948104,0.0011970000000189884,6.999999982326699e-06,9.800000000836917e-05,4.0000000012696546e-05,4.400000000259752e-05,5.7999999995672624e-05,0.00019899999998074236,4.0000000012696546e-05,0.00018199999999524152,0.00040100000001075387,0.016698999999988473,5.300000000829641e-05,0.0006999999999948159,6.799999999884676e-05,0.02651700000001256,7.499999998117346e-05,0.013110000000011723,0.002018999999990001,7.000000010748408e-06,0.03602300000000014,0.00295499999998583,0.0023730000000057316,0.0033960000000092805,0.002643000000006168,0.005040999999977203,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,28,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,0.12881400000000554,1e-05,0.00042199999998615567,0.016761999999999944,5.899999999314787e-05,0.0006970000000023902,3.500000002532033e-05,2.8999999983625457e-05,0.02651700000001256,4.2999999976700565e-05,3.300000000194814e-05,0.013153000000016846,0.001936000000000604,3.9999999984274837e-05,0.03606800000000021,0.0029250000000047294,0.0023690000000158307,0.0005639999999971224,0.002842999999984386,0.0026349999999979445,0.0018050000000187083,0.0032509999999774664,0.001259000000004562,0.0044469999999989795,0.0025490000000161217,0.0033959999999808588,0.001988000000011425,4.100000001017179e-05,0.00291400000000408,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,28,60,1474,1264,1404,1334,1404,1334,1404,1404,1404,1474,1334,60,1334,1334,60,1474,1334,1334,1404,1474,1334,1334,1404,1334,1404,60,1334,0.1390880000000152,1e-05,0.03525899999999638,4.200000000764703e-05,0.003342000000003509,0.0019509999999911543,0.0005240000000128475,0.0028460000000052332,0.0004089999999905558,0.0037820000000010623,0.00024199999998586463,0.0032570000000191612,3.699999999184911e-05,0.0005130000000121981,0.0007109999999954653,0.004446000000001504,0.002070000000003347,0.0004749999999944521,3.699999999184911e-05,0.0033939999999859083,0.0019950000000221735,5.999999984851456e-06,0.0029530000000193013,0.003411999999997306,0.06581199999999399,0.0002389999999934389,0.00028599999998846215,0.000342000000017606,0.0006970000000023902,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,28,1474,1474,1404,1474,1404,1334,1474,1404,1474,1404,893,1404,1474,1474,1474,1334,1474,1474,1264,1474,1184,1404,1334,1474,1474,1404,1474,1474,0.12387200000000576,1e-05,0.00443599999999833,0.002106999999995196,0.0038529999999923348,0.0019720000000233995,8.899999997424857e-05,0.002878000000009706,5.699999999819738e-05,0.003384000000011156,0.0004969999999957508,0.015403999999989537,0.05011700000000019,3.90000000152213e-05,0.0013239999999825613,0.0012120000000095388,0.0007479999999873144,0.0038580000000081327,0.0012340000000108375,8.900000000267028e-05,0.000828999999981761,2.2999999998774e-05,0.000438000000002603,0.0004950000000008004,0.016590000000007876,0.0029680000000098516,0.0037229999999794927,0.005387000000013131,0.00011499999999387,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,28,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,0.7847109999999873,1e-05,0.01996800000000576,0.0008759999999767842,0.024845999999996593,0.002586000000007971,0.020972000000000435,0.0676469999999938,0.13389000000000806,0.0009060000000147284,0.07424899999998047,0.05715000000000714,0.0012979999999913616,0.029358000000001994,0.037257000000010976,0.0006740000000036162,0.027062999999998283,0.03671099999999683,0.002057000000007747,0.008742999999981294,0.002310000000022683,0.01687299999997549,0.04065700000001016,0.05224899999998911,0.005564000000020997,0.08053699999999253,0.00869399999999132,0.000826000000017757,0.030664999999999054,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,28,1334,1474,1404,1474,1264,1474,1474,134,60,60,1474,1474,1264,1474,1264,1474,1334,1474,1264,94,1474,1224,1334,60,1404,1334,1334,1474,0.04814500000000521,1e-05,0.0007200000000011642,5.000000001587068e-05,0.0038699999999778356,6.000000013273166e-06,0.0011959999999930915,0.000918000000012853,2.999999992425728e-06,2.999999992425728e-06,0.0009210000000052787,9.000000005698894e-06,0.0166319999999871,4.500000000007276e-05,0.002966000000014901,7.999999979801942e-06,0.0036580000000014934,4.100000001017179e-05,0.005398000000013781,6.999999982326699e-06,3.90000000152213e-05,2.2999999998774e-05,5.999999984851456e-06,0.0009960000000148739,0.0006919999999865922,0.0003310000000169566,0.0009649999999794545,0.00732400000001121,0.0012969999999938864,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,28,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,0.12016699999998082,1e-05,0.0034089999999764586,0.015913000000011834,0.050090000000011514,4.400000000259752e-05,0.0013289999999983593,0.0012069999999937409,0.000736999999986665,0.003868000000011307,3.8999999986799594e-05,0.0012000000000114142,0.0009540000000072268,0.0004109999999855063,0.0004900000000134241,0.016632999999984577,0.002956000000011727,5.699999999819738e-05,0.0036629999999888696,0.0053840000000207056,5.699999999819738e-05,3.799999998932435e-05,3.100000000699765e-05,0.0009670000000028267,0.0019849999999905776,0.007294000000001688,6.19999999855736e-05,4.600000002596971e-05,0.0012739999999951124,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,28,1334,1404,60,1404,1474,1474,1474,254,854,1474,60,1404,1474,1264,1404,1264,1264,1474,1264,1334,1474,1474,1474,1474,1264,60,1404,1474,0.048688999999995985,1e-05,4.400000000259752e-05,0.00544999999999618,0.0012020000000063646,9.000000005698894e-06,4.400000000259752e-05,2.599999999119973e-05,3.000000000952241e-05,5.999999984851456e-06,3.999999989900971e-06,0.0014230000000168275,0.005716000000006716,0.000994999999988977,5.300000000829641e-05,0.008104000000002998,0.0003239999999777865,0.0005930000000091695,6.000000013273166e-06,2.8999999983625457e-05,0.016938000000010334,0.0006599999999821193,4.3000000005122274e-05,6.000000013273166e-06,0.0004319999999893298,5.000000015797923e-06,2.999999992425728e-06,0.006329999999991287,0.00019900000000916407,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,28,1404,1474,1474,1404,1474,1474,1334,1404,1474,1334,1474,1474,553,1474,1474,1474,1474,1474,1474,1474,1334,1264,1474,1404,1334,1404,1474,1474,0.06809499999999957,1e-05,0.0009380000000192013,0.001982999999995627,0.007265999999987116,8.900000000267028e-05,4.799999999249849e-05,7.000000010748408e-06,0.0013079999999945358,0.004795999999998912,1.900000000887303e-05,0.001890000000003056,3.8999999986799594e-05,6.100000001652006e-05,0.008152999999992971,0.008371000000011009,5.600000000072214e-05,0.0005649999999945976,9.000000005698894e-06,5.600000000072214e-05,0.016906999999974914,0.0007080000000030395,6.500000000642103e-05,0.0003949999999974807,0.00021300000000223918,0.0063969999999926586,0.0006110000000205673,0.007108999999985599,2.700000001709668e-05,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,28,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,0.07239800000002106,1e-05,0.004833000000019183,0.001829999999984011,4.200000000764703e-05,3.2000000004472895e-05,3.399999999942338e-05,0.008143999999987273,4.3000000005122274e-05,0.008382000000011658,4.5999999997548e-05,0.0005669999999895481,3.2000000004472895e-05,2.9000000012047167e-05,0.01694499999999266,0.0006659999999953925,3.699999999184911e-05,0.0005390000000033979,0.00011800000001471744,0.006320999999985588,6.799999999884676e-05,0.000598999999994021,4.100000001017179e-05,0.007095999999989999,0.014312000000018088,0.0002110000000072887,0.0013259999999775118,5.600000000072214e-05,3.000000000952241e-05,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,28,1404,1404,1404,1404,60,1264,1404,60,1474,1474,134,1474,1474,1474,214,1474,824,1404,60,1474,1264,1474,1404,1474,1474,1194,1474,1474,0.053719999999998436,1e-05,0.0005669999999895481,6.799999999884676e-05,6.000000013273166e-06,0.0005829999999775737,0.006546000000014374,0.0008400000000108321,0.0003169999999954598,0.013309999999989941,0.0013360000000091077,6.799999999884676e-05,2.99999999811007e-05,2.4000000024670953e-05,2.8999999983625457e-05,6.000000013273166e-06,2.200000000129876e-05,2.8999999983625457e-05,0.0005500000000040473,0.0018200000000092587,0.005921000000000731,5.699999999819738e-05,3.9999999984274837e-05,3.000000000952241e-05,0.019057000000003654,8.199999999192187e-05,2.600000001962144e-05,0.0023429999999962092,7.999999979801942e-06,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,28,1404,1334,1404,1474,1184,1474,1474,1474,323,1474,1474,1264,1474,1474,1194,1264,1404,1404,1474,1404,1474,1474,1474,1474,1404,1474,652,1474,0.07495000000000118,1e-05,0.00024500000000671207,4.5999999997548e-05,0.001337000000006583,3.300000000194814e-05,3.499999999689862e-05,5.600000000072214e-05,0.0006229999999902702,7.000000010748408e-06,0.007640000000009195,0.0001079999999831216,4.0000000012696546e-05,0.019154999999983602,0.0023260000000107084,8.400000001529406e-05,3.699999999184911e-05,2.3999999996249244e-05,0.00894400000001383,0.0005089999999938755,1.7999999982976078e-05,0.002194000000002916,4.3000000005122274e-05,3.300000000194814e-05,0.0077799999999967895,0.0008380000000158816,0.015308999999973594,7.600000000707041e-05,0.007371000000006234,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,28,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,0.08092599999997674,1e-05,2.8999999983625457e-05,2.9000000012047167e-05,0.0005779999999901975,5.1000000013345925e-05,0.0076919999999915944,5.699999999819738e-05,3.8999999986799594e-05,0.0191170000000227,4.6999999995023245e-05,0.0023339999999905103,4.200000000764703e-05,3.100000000699765e-05,3.099999997857594e-05,0.008989000000013903,0.0006060000000047694,0.00011499999999387,0.001982999999995627,4.5999999997548e-05,3.300000000194814e-05,0.007807000000013886,0.0008079999999779375,0.015343999999998914,0.0074529999999981555,0.0015760000000000218,0.0008559999999988577,0.004463000000015427,0.0007459999999923639,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,28,1474,1474,60,1474,1334,1474,134,1184,1474,1474,1474,984,60,1334,1474,60,1334,1474,1334,1334,1474,1264,1474,1404,60,60,60,60,0.8416950000000156,1e-05,2.4999999993724487e-05,0.001052000000015596,0.007938999999993257,4.5999999997548e-05,0.00045600000001400076,2.999999992425728e-06,2.999999992425728e-06,0.0021790000000123655,6.700000000137152e-05,3.2000000004472895e-05,2.599999999119973e-05,6.999999982326699e-06,0.007812000000001262,0.01610900000000015,0.0008730000000127802,0.006579999999985375,0.0015700000000151704,0.0008650000000045566,0.004440999999985706,0.0007590000000163855,4.099999998175008e-05,0.0007250000000169621,0.01112799999998515,0.020214000000009946,0.05889400000000933,0.6994159999999852,8.000000008223651e-06,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,28,54,54,54,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.8090890000000002,1e-05,0.010629999999991924,0.019757999999995945,0.7590240000000108,8.800000000519503e-05,0.0005620000000021719,7.199999998874773e-05,0.00021300000000223918,9.499999998752173e-05,0.004749000000003889,0.00020100000000411455,0.0003210000000137825,6.599999997547457e-05,0.00020700000001738772,7.80000000020209e-05,0.00038499999999430656,0.0008719999999868833,0.00010600000001659282,0.0009189999999819065,9.100000002604247e-05,0.00020599999999149077,0.00010499999999069587,0.008675000000010868,0.00040799999999308056,0.00038699999998925705,0.0003080000000181826,0.0004229999999836309,6.799999999884676e-05,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,28,597,597,597,597,597,597,597,597,597,597,597,1235,1235,1235,717,1235,1235,1235,285,1235,1235,1235,203,1235,1235,1235,1235,1514,0.9597899999999981,1e-05,0.002327999999977237,0.03417900000002305,0.008077999999983376,0.0073610000000030595,0.017338999999992666,0.028767000000016196,0.008537999999987278,0.027058000000010907,0.04619900000000143,0.05911199999999894,0.6993980000000022,0.000641000000001668,0.00030899999998723615,0.00018199999999524152,0.004784000000000788,0.00036500000001638,0.0003999999999848569,0.0003670000000113305,0.0009409999999832053,0.0009550000000047021,0.0003120000000080836,0.00038900000001262924,0.008713000000000193,0.0007880000000000109,0.00038499999999430656,0.000298999999984062,0.0008980000000065047,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,28,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0.023194000000017923,1e-05,0.00015500000000656655,0.00015700000000151704,0.00011299999999891952,0.0009900000000016007,0.003916000000003805,9.000000005698894e-06,0.00029999999998153726,0.00014800000002423985,0.0005389999999749762,4.00000001832268e-06,0.00022199999997951636,0.0007270000000119126,8.50000000127693e-05,0.0009389999999882548,0.0001560000000040418,0.0001540000000090913,0.0003260000000011587,0.0002159999999946649,0.008570999999989226,1.0000000003174137e-05,0.0006840000000067903,0.00012999999998442036,0.0003350000000068576,7.000000010748408e-06,0.004122999999992771,0.00010000000000331966,6.999999999379725e-05,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,28,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.009865000000019108,1e-05,6.400000000894579e-05,0.0016730000000109158,0.00019599999998831663,5.999999999062311e-05,0.00020500000002243723,0.0018259999999941101,5.200000001082117e-05,4.5999999997548e-05,6.8999999996322e-05,2.2999999998774e-05,5.199999998239946e-05,4.3000000005122274e-05,2.9000000012047167e-05,4.400000000259752e-05,3.099999997857594e-05,0.0007050000000106138,0.00013000000001284207,6.799999999884676e-05,0.00018499999998766725,5.600000000072214e-05,0.00023100000001363696,7.499999998117346e-05,0.0012540000000171858,0.002263999999996713,9.499999998752173e-05,0.00018400000001861372,0.00011899999998377098,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,28,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0.010329999999981965,1e-05,7.299999998622297e-05,7.500000000959517e-05,0.0007129999999904157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007180000000062137,8.000000008223651e-06,1.9999999949504854e-06,2.999999992425728e-06,0.0009479999999939537,1.6000000016447302e-05,0.00011399999999639476,0.00035299999998983367,0.0024520000000052278,9.000000005698894e-06,0.0005149999999787269,1.0000000003174137e-05,2.8000000014571924e-05,0.00043500000001017725,0.0027499999999918145,0.0002110000000072887,0.0008899999999982811,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,28,1514,1514,1514,1514,1514,1514,1514,1309,679,1514,1514,677,717,165,1235,1235,327,1235,1235,1514,1514,981,1235,1235,1235,1235,243,1075,0.02243000000001416,1e-05,0.00025100000001998524,0.0019329999999797565,0.0001010000000007949,8.200000002034358e-05,5.199999998239946e-05,7.200000001716944e-05,7.499999998117346e-05,0.000683000000009315,0.0003260000000011587,0.0002250000000003638,0.00025199999998903877,0.0009000000000014552,0.0003609999999980573,0.0023600000000101318,0.00032300000000873297,0.0004069999999956053,0.0032349999999894408,0.00035900000000310683,0.00019199999999841566,0.0003930000000025302,0.00023100000001363696,0.0076079999999763,0.00035900000000310683,0.00037300000002460365,0.00041499999997540726,0.00011600000001976696,0.0007019999999897664,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,28,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,0.020015999999998257,1e-05,7.700000000454565e-05,0.0032209999999963657,0.00012799999998946987,0.0002409999999883894,0.00010900000000901855,0.0007669999999961874,0.007329999999996062,0.0002520000000174605,0.0003260000000011587,8.800000000519503e-05,0.00027899999997771374,6.8999999996322e-05,0.00033400000000938235,6.600000000389628e-05,0.0006930000000124892,0.00022699999999531428,0.0007729999999810389,7.000000010748408e-06,0.0007650000000012369,0.0006610000000080163,0.0002829999999960364,6.700000000137152e-05,0.00034800000000245745,9.099999999762076e-05,0.002161999999998443,0.0002389999999934389,0.0003629999999930078,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,28,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0.01543399999999906,1e-05,2.999999992425728e-06,2.000000023372195e-06,0.000990999999999076,0.006889999999998508,7.999999979801942e-06,0.0002160000000230866,0.00014299999998002022,7.999999999697138e-05,0.00015900000002488923,0.00024199999998586463,0.0001929999999958909,0.00011399999999639476,0.0006710000000111904,4.799999999249849e-05,0.00012599999999451938,0.0004910000000108994,0.00020499999999401552,0.0002750000000162345,0.0010999999999796728,3.6000000022795575e-05,0.0011140000000011696,1.9999999977926564e-05,3.499999999689862e-05,7.000000010748408e-06,3.699999999184911e-05,0.0019220000000075288,0.0002780000000086602,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,28,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,0.014878000000010161,1e-05,0.0005859999999984211,0.0029220000000123036,3.8999999986799594e-05,8.199999999192187e-05,0.0024319999999988795,0.0001330000000052678,0.00014500000000339242,0.00022000000001298758,0.00018099999999776628,0.0001539999999806696,9.1999999995096e-05,0.001195000000024038,0.00011699999998882049,0.0002870000000143591,0.0001010000000007949,0.0002499999999940883,0.0004409999999950287,0.0010649999999827742,0.00010000000000331966,0.00011900000001219269,0.0006820000000118398,0.00010199999999827014,0.0002689999999745396,9.900000000584441e-05,0.00015300000001161607,0.002590999999995347,0.00013200000000779255,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,28,1311,1235,637,1235,801,1514,1386,1235,719,1235,1233,1235,1235,1235,1231,1235,1235,1273,1193,1235,637,1235,1235,163,1235,1235,1514,952,0.021568999999999505,1e-05,0.0006740000000036162,0.00020799999998644125,0.0012179999999943902,0.00036600000001385524,0.0005050000000039745,0.0003539999999873089,0.002056000000010272,0.00024299999998333988,0.0007150000000137879,0.0029159999999990305,0.0024549999999976535,0.00037299999999618194,0.0003829999999993561,0.000137999999992644,0.0013440000000173313,0.00038899999998420753,0.00025100000001998524,0.0004390000000000782,0.0011679999999785196,0.00011600000001976696,0.0007849999999791635,0.0003700000000037562,0.00014899999999329339,0.002666000000004942,0.0005179999999995744,0.0003169999999954598,0.00043000000002280103,MAIL_Gateway_Thunderbird_Imap.pcap
