@Relation test
@Attribute feature_0 numeric
@Attribute feature_1 numeric
@Attribute feature_2 numeric
@Attribute feature_3 numeric
@Attribute feature_4 numeric
@Attribute feature_5 numeric
@Attribute feature_6 numeric
@Attribute feature_7 numeric
@Attribute feature_8 numeric
@Attribute feature_9 numeric
@Attribute feature_10 numeric
@Attribute feature_11 numeric
@Attribute feature_12 numeric
@Attribute feature_13 numeric
@Attribute feature_14 numeric
@Attribute feature_15 numeric
@Attribute feature_16 numeric
@Attribute feature_17 numeric
@Attribute class {MAIL_gate_Email_IMAP_filetransfer.pcap,MAIL_gate_POP_filetransfer.pcap,MAIL_Gateway_Thunderbird_Imap.pcap}
@data
3325347879,167772687,443,38931,6,597,597,597,597,597,597,2.5308920000000015,1e-05,0.9889930000000007,0.13144899999999637,0.5094350000000034,0.4498320000000007,0.4492040000000017,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,60,60,60,60,60,60,3.4412810000000036,1e-05,1.1201270000000036,0.507835,0.4502379999999988,0.449036999999997,0.4580490000000026,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,597,597,597,597,597,597,2.472957000000001,1e-05,0.5079530000000005,0.4501769999999965,0.4489670000000032,0.45823899999999895,0.6073049999999967,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,54,54,54,54,54,54,3.184611000000004,1e-05,2.363471000000004,0.08214999999999861,0.5852349999999973,0.08197600000000449,8.099999999444663e-05,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,597,597,597,597,597,1303,1.3201189999999983,1e-05,0.46027600000000035,0.12074799999999897,0.5468630000000019,0.1203519999999969,0.07182800000000356,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,60,1404,60,60,60,60,18.828067999999995,1e-05,0.6366389999999953,0.08503900000000186,0.9863119999999981,16.417771000000002,0.00031800000000004047,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,54,54,54,54,54,54,18.312182,1e-05,0.8545750000000041,0.08260999999999541,0.5104210000000009,11.660606000000001,5.011508999999997,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,597,597,597,597,597,597,17.497148999999993,1e-05,0.12206599999999668,0.5104060000000032,11.660605999999994,5.011505,0.19252300000000133,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,597,597,597,1111,597,597,19.214731,1e-05,0.9863640000000018,16.417704999999998,0.0005250000000032173,0.8957300000000004,0.914168999999994,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,597,597,597,597,597,597,1.6966940000000008,1e-05,0.4176969999999969,0.11904200000000031,0.09747099999999875,0.142316000000001,0.9159909999999982,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,60,60,60,60,60,60,2.943233999999997,1e-05,0.9142489999999981,0.42493499999999784,0.34887200000000007,0.0008710000000036189,0.9172189999999958,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,165,597,597,597,597,597,1.9157089999999997,1e-05,0.34876300000000526,0.0007949999999965485,0.9171710000000033,0.3383800000000008,0.31044699999999636,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,54,1514,54,54,54,1514,3.964564000000003,1e-05,1.3401160000000019,0.14681600000000117,0.05760300000000029,0.14232799999999912,2.277616000000002,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,60,60,60,60,60,60,1.0254410000000007,1e-05,0.31038599999999406,0.7091890000000021,1.699999999971169e-05,0.0005319999999997549,0.005303000000004943,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1235,637,1235,637,1235,637,0.00750200000000234,1e-05,0.0005480000000019913,0.005305999999997368,0.0005430000000004043,0.0005680000000012342,0.000453999999997734,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1514,1514,1514,1514,1514,1514,0.007607999999997617,1e-05,0.005769000000000801,8.499999999855845e-05,0.0008820000000042683,0.00020099999999700913,0.0006210000000024252,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,60,60,60,60,60,60,0.0012949999999989359,1e-05,0.0003819999999947754,0.00024100000000260025,0.00039799999999701186,0.0001409999999992806,0.0001260000000016248,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1514,1514,1514,1514,1514,1514,0.0026829999999975485,1e-05,0.0008409999999940965,6.100000000230921e-05,0.0001490000000003988,0.0014439999999993347,0.0001260000000016248,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,60,60,60,60,60,60,0.002707000000000903,1e-05,0.0006489999999956808,0.0009240000000048099,5.999999999062311e-06,0.00020099999999700913,0.0008449999999982083,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1235,637,1235,719,1235,1235,0.0031820000000024606,1e-05,0.00011599999999845068,0.0007860000000050604,0.0007599999999996498,0.0009629999999987149,0.0003359999999972274,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1514,1514,1514,1514,1514,1514,0.0014929999999964139,1e-05,6.399999999473494e-05,0.0003560000000035757,5.999999999772854e-05,0.00087400000000315,8.299999999650254e-05,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,60,60,60,60,60,60,0.0017649999999989063,1e-05,6.599999999679085e-05,0.001046999999999798,0.00033499999999975216,7.000000003642981e-06,0.00030099999999322335,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1514,1508,1235,677,1235,1235,0.0025849999999962847,1e-05,0.00011099999999686361,0.0003659999999996444,0.0002570000000048367,0.0009799999999984266,0.000309000000001447,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,60,60,60,60,60,60,0.002118000000002951,1e-05,0.0007919999999970173,0.00027300000000707314,0.0006919999999936977,1.100000000064938e-05,0.0002800000000036107,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1514,1514,1514,1514,1514,1514,0.0015929999999997335,1e-05,0.00011200000000144428,0.00030799999999686634,7.40000000050145e-05,0.0009060000000005175,0.00012100000000003774,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,60,60,60,60,60,60,0.005578999999997336,1e-05,0.0001339999999956376,0.00013799999999974943,0.0016980000000046402,0.00014299999999423108,0.0034589999999994347,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,677,1235,1235,677,1235,637,0.006520000000001858,1e-05,0.00041699999999877946,0.0003450000000029263,0.0017149999999972465,0.0034959999999983893,0.00021300000000223918,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1514,1514,1514,1514,1514,1514,0.006249999999994316,1e-05,0.0001339999999956376,0.005017999999999745,0.0002059999999985962,0.0006120000000038317,0.00017499999999870397,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,60,60,60,60,60,60,0.0015959999999992647,1e-05,0.0006199999999978445,0.00018599999999935335,3.700000000605996e-05,0.0001239999999995689,0.0006229999999973757,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1514,1514,1514,1514,1514,1514,0.0018730000000033442,1e-05,0.0002080000000006521,0.0009230000000002292,0.00020500000000112095,0.00032300000000162754,0.00016199999999599868,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1235,637,1235,637,1235,1235,0.0024690000000049395,1e-05,0.00012500000000414957,0.0006629999999958613,0.0003200000000020964,0.0008499999999997954,0.00045300000000025875,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,60,60,60,60,60,60,0.0017449999999996635,1e-05,0.0003200000000020964,0.0007449999999948886,0.00011100000000396903,0.00037100000000123146,8.400000000108321e-05,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1514,1514,1514,1514,1514,1514,0.001082999999994172,1e-05,0.00018499999999477268,0.00028100000000108594,6.799999999884676e-05,0.0003799999999998249,6.49999999993156e-05,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,60,60,60,60,60,60,0.0020290000000002806,1e-05,0.0016730000000038103,4.999999994481641e-06,3.000000006636583e-06,3.399999999942338e-05,0.00027799999999444935,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,677,1235,1514,956,717,1235,0.003495000000000914,1e-05,0.0012329999999991514,0.0003799999999998249,0.0003829999999993561,0.00012500000000414957,0.0012529999999983943,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1514,1514,1514,1514,1514,1514,0.0015730000000004907,1e-05,0.00018800000000140926,0.00018800000000140926,0.00010199999999827014,0.0003810000000044056,0.000588000000000477,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,60,60,60,60,60,60,0.002752000000000976,1e-05,0.00021399999999971442,0.0024620000000012965,7.000000003642981e-06,3.399999999942338e-05,2.9999999995311555e-06,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,60,60,60,60,60,60,0.0018669999999971765,1e-05,0.00019600000000252749,0.0008569999999963329,0.0004690000000024952,6.999999996537554e-06,0.0002800000000036107,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1514,1514,201,637,1235,287,0.0028690000000040072,1e-05,0.000588000000000477,0.00036300000000011323,0.0003150000000005093,0.001130000000003406,0.00039599999999495594,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1514,1514,1514,1514,1514,1514,0.002326000000003603,1e-05,0.0014200000000030855,0.00011899999999798183,0.00023200000000400678,0.00011099999999686361,0.0003299999999981651,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,60,60,60,60,60,60,0.0013840000000016062,1e-05,0.00033099999999564034,0.0001010000000007949,0.0002910000000042601,8.700000000061436e-05,0.0005419999999958236,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1514,1514,1514,1514,1514,1514,0.0025989999999964652,1e-05,0.00027899999999903,0.00011399999999639476,0.0003240000000062082,0.00025499999999567535,0.0015429999999980737,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1235,1235,1235,717,1235,1235,0.003256999999997845,1e-05,0.00039199999999794954,0.0006370000000046616,0.00016699999999758575,0.0013930000000001996,0.0006190000000003693,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,60,60,60,60,60,60,0.002263999999996713,1e-05,0.00012699999999910005,0.001287999999995293,0.00010400000000032605,0.0005100000000055616,0.0001089999999948077,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1514,1514,1514,1514,1514,1514,0.0013130000000032283,1e-05,0.0003969999999995366,0.0001829999999998222,0.00031700000000256523,0.00010699999999985721,0.00022799999999989495,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,60,60,60,60,60,60,0.0014960000000030504,1e-05,0.00016500000000263526,0.0010199999999969123,0.0,2.6000000005410584e-05,0.0002329999999943766,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1514,1514,1514,1514,1514,1514,0.0017670000000009622,1e-05,0.001041999999998211,0.0001010000000007949,0.00028499999999809233,6.799999999884676e-05,0.0002250000000003638,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1235,1235,1300,1235,1235,1235,0.0021309999999985507,1e-05,0.0003990000000015925,0.000831999999995503,0.0002150000000042951,0.00034499999999582087,0.0002959999999987417,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,60,60,60,60,60,60,0.0009230000000002292,1e-05,0.0002939999999966858,0.00016400000000516002,0.00013099999999610645,0.00016699999999758575,0.00013100000000321188,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1514,1514,1514,1514,1514,1514,0.003421000000003005,1e-05,0.0002270000000024197,7.099999999837792e-05,0.0024820000000005393,0.00013599999999769352,0.0004570000000043706,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,60,60,60,60,60,60,0.0030479999999997176,1e-05,0.00021799999999672082,6.400000000184036e-05,0.002392999999997869,5.999999999062311e-06,0.0002990000000053783,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1235,243,1111,1235,637,165,0.0032709999999980255,1e-05,0.00016099999999852344,0.0001469999999983429,0.002316000000000429,0.00021300000000223918,0.0002899999999996794,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,60,60,60,60,60,60,0.001817000000002622,1e-05,0.0005189999999970496,5.000000001587068e-06,0.0005090000000009809,5.999999999062311e-06,0.0004989999999978068,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1514,1514,1514,1514,1514,1514,0.0016419999999968127,1e-05,6.700000000137152e-05,0.0005559999999960041,6.600000000389628e-05,0.00030299999999527927,0.0005830000000059954,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,247,247,165,1235,1514,358,0.002564999999997042,1e-05,0.0005839999999963652,0.0004119999999971924,0.0006970000000023902,0.000377999999997769,0.0003430000000008704,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,60,60,60,60,60,60,0.0016170000000030882,1e-05,0.0007739999999998304,6.000000006167738e-06,0.00017299999999664806,9.000000000014552e-05,0.0005680000000012342,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1514,1514,1514,1514,1514,1514,0.0029450000000039722,1e-05,0.0007450000000019941,0.00011200000000144428,0.0006210000000024252,0.00016299999999347392,0.0010700000000056775,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,637,1235,637,1235,1514,398,0.002861000000002889,1e-05,0.0006070000000022446,0.00017199999999917281,0.0012049999999987904,0.00031599999999798456,0.0005450000000024602,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,60,60,60,60,60,60,0.003768999999998357,1e-05,0.000377999999997769,0.0017980000000008545,8.999999998593466e-06,2.1000000003823516e-05,3.799999999642978e-05,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1514,1514,1514,1514,1514,1514,0.0032739999999975566,1e-05,0.0002670000000009054,6.599999999679085e-05,0.002242999999999995,0.00024900000000371847,0.0003409999999988145,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1514,1514,1514,1514,1514,1514,0.0022820000000010054,1e-05,0.0001889999999988845,0.00010600000000238197,0.00038200000000188084,0.00014600000000086766,0.0009399999999999409,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,60,60,60,60,60,60,0.0028199999999998226,1e-05,0.00014800000000292357,0.002623999999997295,7.000000003642981e-06,3.499999999689862e-05,2.9999999995311555e-06,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1235,1235,1514,1514,1514,545,0.0030329999999949564,1e-05,0.0003649999999950637,0.00036500000000216914,0.0009489999999985343,0.0009000000000014552,0.00038200000000188084,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,60,60,60,60,60,60,0.0007380000000054565,1e-05,2.0000000020559128e-06,0.00017000000000422233,9.799999999415832e-05,0.0002550000000027808,9.399999999715192e-05,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1514,1514,1514,1514,1514,1514,0.0010190000000065425,1e-05,0.0002000000000066393,0.000256000000000256,9.799999999415832e-05,0.0002880000000047289,0.00010299999999574538,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,60,60,60,60,60,60,0.0023059999999972547,1e-05,9.499999999462716e-05,0.0002589999999997872,0.00010699999999985721,8.000000000407681e-05,0.0017099999999956594,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,801,1235,1235,163,1235,637,0.002985999999999933,1e-05,0.00038999999999589363,0.0003659999999996444,0.00010400000000032605,0.0018110000000035598,0.0001889999999988845,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1514,1514,1514,1514,1514,1514,0.0030350000000041177,1e-05,0.0001010000000007949,0.0018430000000009272,7.899999999949614e-05,0.0007689999999982433,0.00019700000000000273,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,60,60,60,60,60,60,0.0017479999999991946,1e-05,0.00027000000000043656,0.0005930000000020641,0.00013899999999722468,0.00011500000000097543,0.000537000000001342,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1514,1514,1514,1514,1514,1514,0.37963300000000544,1e-05,4.100000000306636e-05,0.37818699999999694,0.00038400000000393675,0.0007469999999969446,0.00014800000000292357,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1235,637,1235,637,1235,1235,0.3803529999999995,1e-05,0.00011699999999592592,0.0006770000000031473,0.00011700000000303135,0.3787369999999939,0.0006000000000057071,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,60,60,60,60,60,60,0.3798700000000039,1e-05,0.00018700000000393402,0.378547999999995,0.0004940000000033251,0.0002819999999985612,0.00019999999999953388,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1514,1514,1514,1514,1514,1514,0.0021949999999932857,1e-05,4.399999999549209e-05,0.0007009999999993966,0.0001409999999992806,0.0009870000000020696,0.00012699999999910005,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,60,60,60,60,60,60,0.002042000000002986,1e-05,1.9000000001767603e-05,0.0006909999999962224,0.00024499999999960664,0.00031600000000509,0.0006029999999981328,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1235,1235,243,1075,1235,1351,0.004135999999995477,1e-05,0.0008469999999931588,0.00037800000000487444,0.0008039999999951419,0.001616000000005613,0.00032699999999863394,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,597,597,597,597,597,597,1.6655820000000006,1e-05,0.31051000000000073,0.6877350000000035,0.45299599999999884,0.11164099999999877,0.10171299999999661,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,60,60,60,60,60,60,0.20828600000000108,1e-05,0.001173000000001423,0.00040199999999401825,0.0001850000000018781,0.20616199999999907,1.4000000000180535e-05,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1514,1514,54,1514,1514,1514,0.2085079999999948,1e-05,0.0011499999999955435,0.14106499999999755,0.06538900000000325,0.00017700000000075988,0.0005930000000020641,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,60,60,60,60,60,60,0.004988999999994803,1e-05,0.00046400000000090813,0.0007589999999950692,0.002785000000002924,0.00036699999999711963,0.0003810000000044056,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1514,1514,1514,1514,1514,1514,0.00538500000000397,1e-05,0.003689999999998861,0.0001430000000013365,0.00059500000000412,0.00013799999999974943,0.0006219999999999004,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1235,1235,163,1235,1235,1235,0.006453000000000486,1e-05,0.0008869999999987499,0.000332000000000221,0.0035600000000002296,0.0005799999999993588,0.0008380000000016707,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,60,60,60,60,60,60,0.0020290000000002806,1e-05,0.0004220000000003665,0.00030600000000191585,0.000605999999997664,0.00010800000000443788,0.0002610000000018431,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1514,1514,1514,1514,1514,1514,0.08059000000000083,1e-05,0.0006169999999983133,0.00022200000000083264,0.07859599999999745,0.00019700000000000273,0.000823000000004015,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1235,243,1111,1235,1235,1514,0.08091199999999787,1e-05,0.0002920000000017353,0.0005139999999954625,0.07813300000000112,0.0008839999999992187,0.0009540000000001214,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,60,60,60,60,60,60,0.08123599999999698,1e-05,0.07774200000000064,0.0001089999999948077,0.003269000000003075,1.699999999971169e-05,8.499999999855845e-05,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1514,1514,1514,1514,1514,1514,0.0049029999999987695,1e-05,0.000446999999994091,0.00022000000000588216,0.0006239999999948509,0.00012500000000414957,0.003236999999998602,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,60,60,60,60,60,60,0.002955000000000041,1e-05,0.0007969999999986044,0.0013740000000055375,0.00038499999999430656,0.00022900000000447562,7.199999999585316e-05,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1514,1514,1514,54,1514,1514,0.1290819999999968,1e-05,0.0004579999999947404,0.00013800000000685486,0.10703799999999575,0.02099799999999874,0.0003110000000035029,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1145,1235,1235,1191,1235,801,0.1320699999999988,1e-05,0.002311999999996317,0.00047800000000108867,0.0002539999999982001,0.12812399999999968,0.0007909999999995421,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,60,60,60,60,60,60,0.1318119999999965,1e-05,0.12789699999999726,0.00036899999999917554,0.0004230000000049472,7.399999999790907e-05,0.0030349999999970123,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1514,1514,1514,1514,1514,1514,0.004324999999994361,1e-05,0.0003649999999950637,0.0028490000000047644,0.00028499999999809233,0.0004580000000018458,0.00019799999999747797,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,60,60,60,60,60,60,0.002103000000005295,1e-05,0.000588000000000477,0.0003930000000025302,0.0002780000000015548,0.00020099999999700913,0.0005930000000020641,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1514,1514,1514,1514,1514,1514,0.0037700000000029377,1e-05,0.0002190000000013015,0.0006309999999984939,0.00016700000000469117,0.002441999999994948,0.00014800000000292357,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1235,1235,1235,1235,243,1075,0.005094999999997185,1e-05,0.0007450000000019941,0.0006739999999965107,0.0007890000000045916,0.00032199999999704687,0.0024110000000021614,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,60,60,60,60,60,60,0.0035719999999983543,1e-05,0.0003819999999947754,0.0020560000000031664,0.0003339999999951715,0.0005390000000033979,1.3000000002705292e-05,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1514,1514,1514,1514,1514,1514,0.0015929999999997335,1e-05,0.00013100000000321188,0.0004959999999982756,0.00013699999999516876,0.0005330000000043356,0.00013599999999769352,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,60,60,60,60,60,60,0.002859000000000833,1e-05,7.399999999790907e-05,0.000461000000001377,0.0015959999999992647,0.00023600000000101318,0.00032099999999957163,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1235,1235,1235,1514,1264,1235,0.004202999999996848,1e-05,0.0006300000000010186,0.000755999999995538,0.0012570000000025061,0.0006120000000038317,0.0007969999999986044,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1514,1514,1514,1514,1514,54,0.07695400000000063,1e-05,0.0006800000000026785,0.0002080000000006521,0.0005589999999955353,0.00021000000000270802,0.06041599999999647,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,60,60,60,60,60,60,0.07794000000000523,1e-05,0.00020299999999906504,0.0005080000000035056,0.00026799999999838064,0.07641699999999929,0.0004929999999987444,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1514,1514,1514,1514,1514,1514,0.0028579999999962524,1e-05,0.0001639999999980546,0.0005510000000015225,0.0001430000000013365,0.0018029999999953361,0.00013299999999816237,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,133,1235,287,1235,1514,956,0.07997499999999746,1e-05,0.07671100000000308,0.0005899999999954275,0.0018770000000003506,0.00035000000000451337,0.0002879999999976235,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1514,1514,1514,1514,1514,1514,0.0014299999999991542,1e-05,6.49999999993156e-05,0.0002899999999996794,6.49999999993156e-05,0.00022299999999830789,6.800000000595219e-05,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,60,60,60,60,60,60,0.003244000000002245,1e-05,0.0012350000000012074,0.0008279999999984966,7.000000003642981e-06,2.9999999995311555e-06,0.0011599999999987176,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1514,1514,1514,1514,1514,1514,0.0009060000000005175,1e-05,7.40000000050145e-05,0.00029899999999827287,8.19999999990273e-05,0.00023200000000400678,6.599999999679085e-05,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,60,60,60,60,60,60,0.001837000000001865,1e-05,3.300000000194814e-05,0.0007510000000010564,3.6999999998954536e-05,0.0009759999999943147,3.400000000652881e-05,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1424,1075,1514,1514,1026,1514,0.002759000000004619,1e-05,0.0007900000000020668,0.000362000000002638,0.0002859999999955676,0.0003640000000046939,0.0008939999999952875,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1514,1514,1514,1514,1514,1514,0.0014700000000047453,1e-05,9.500000000173259e-05,0.0010609999999999786,0.0,9.800000000126374e-05,9.800000000126374e-05,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,60,60,60,60,60,60,0.0029010000000013747,1e-05,2.9999999995311555e-06,2.9999999995311555e-06,0.002653000000002237,4.99999999945544e-05,0.00018200000000234695,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,597,597,1404,333,1404,333,0.236818999999997,1e-05,0.07734299999999905,0.05815300000000434,0.036991999999997915,0.05390299999999826,0.010421000000000902,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1514,54,54,1514,1514,1514,0.09968599999999839,1e-05,0.03938800000000242,0.05946600000000046,0.0004909999999966885,7.099999999837792e-05,0.00020700000000317686,MAIL_Gateway_Thunderbird_Imap.pcap
3325347879,167772687,443,38931,6,60,60,60,60,60,60,0.09931799999999669,1e-05,1.0999999993543952e-05,0.09785800000000222,7.000000003642981e-06,0.0002729999999999677,0.001059999999995398,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1514,1229,1235,1233,1235,1235,0.10128199999999765,1e-05,0.0015379999999964866,0.09800100000000356,0.00021299999999513375,0.0011340000000004125,0.00031200000000097816,MAIL_Gateway_Thunderbird_Imap.pcap
167772687,3325347879,38931,443,6,1514,1514,1514,1514,1514,1514,0.0007460000000065747,1e-05,6.200000000688988e-05,0.00024899999999661304,6.100000000230921e-05,0.00026199999999931833,5.7999999995672624e-05,MAIL_Gateway_Thunderbird_Imap.pcap
