@Relation test
@Attribute feature_0 numeric
@Attribute feature_1 numeric
@Attribute feature_2 numeric
@Attribute feature_3 numeric
@Attribute feature_4 numeric
@Attribute feature_5 numeric
@Attribute feature_6 numeric
@Attribute feature_7 numeric
@Attribute feature_8 numeric
@Attribute feature_9 numeric
@Attribute feature_10 numeric
@Attribute feature_11 numeric
@Attribute feature_12 numeric
@Attribute feature_13 numeric
@Attribute feature_14 numeric
@Attribute feature_15 numeric
@Attribute feature_16 numeric
@Attribute feature_17 numeric
@Attribute feature_18 numeric
@Attribute feature_19 numeric
@Attribute feature_20 numeric
@Attribute feature_21 numeric
@Attribute feature_22 numeric
@Attribute feature_23 numeric
@Attribute feature_24 numeric
@Attribute feature_25 numeric
@Attribute feature_26 numeric
@Attribute feature_27 numeric
@Attribute feature_28 numeric
@Attribute feature_29 numeric
@Attribute feature_30 numeric
@Attribute feature_31 numeric
@Attribute feature_32 numeric
@Attribute feature_33 numeric
@Attribute feature_34 numeric
@Attribute feature_35 numeric
@Attribute feature_36 numeric
@Attribute feature_37 numeric
@Attribute feature_38 numeric
@Attribute feature_39 numeric
@Attribute feature_40 numeric
@Attribute feature_41 numeric
@Attribute feature_42 numeric
@Attribute feature_43 numeric
@Attribute feature_44 numeric
@Attribute feature_45 numeric
@Attribute feature_46 numeric
@Attribute feature_47 numeric
@Attribute feature_48 numeric
@Attribute feature_49 numeric
@Attribute feature_50 numeric
@Attribute feature_51 numeric
@Attribute feature_52 numeric
@Attribute feature_53 numeric
@Attribute feature_54 numeric
@Attribute feature_55 numeric
@Attribute feature_56 numeric
@Attribute feature_57 numeric
@Attribute feature_58 numeric
@Attribute feature_59 numeric
@Attribute feature_60 numeric
@Attribute feature_61 numeric
@Attribute feature_62 numeric
@Attribute feature_63 numeric
@Attribute class {FILE-TRANSFER_gate_SFTP_filetransfer.pcap,CHAT_facebookchatgateway.pcap,MAIL_gate_Email_IMAP_filetransfer.pcap,VIDEO_Youtube_Flash_Gateway.pcap}
@data
3325347879,167772687,443,41071,29,1474,1404,1404,1334,1474,1474,1404,1404,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,1474,1334,1404,1474,1264,1474,1334,1334,1404,1404,1474,0.2614089999999969,1e-05,4.39999999990448e-05,0.00043999999999755346,0.00850200000000001,5.300000000119098e-05,0.0022079999999995437,0.020417000000001906,0.0005519999999989977,0.03242300000000142,0.0677539999999972,8.00000000005241e-05,7.000000000090267e-06,5.9000000000253294e-05,3.6999999998954536e-05,3.0999999999892225e-05,3.500000000045134e-05,2.9999999995311555e-06,8.000000001118224e-06,0.007667999999998898,0.0003950000000010334,0.03525199999999984,0.020635999999999655,9.000000000014552e-05,0.008928000000000935,0.000489000000001738,3.599999999792658e-05,0.02851400000000126,0.007816999999999297,0.01892300000000091,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,29,1474,1474,1474,1474,1474,1474,774,1474,704,60,1334,1474,1404,1404,60,1404,1474,60,1474,1334,1334,1474,1474,60,1474,1264,1404,1404,1474,0.13797500000000085,1e-05,2.3999999999801958e-05,3.100000000344494e-05,3.199999999736747e-05,6.000000002615025e-06,1.1999999998124622e-05,5.999999999062311e-06,4.000000000559112e-06,2.9999999995311555e-06,0.0011660000000013326,0.006520999999999333,0.00035400000000151977,9.999999999976694e-05,7.000000000090267e-06,0.0006749999999975387,0.03497700000000137,0.020051999999999737,0.0008879999999997779,0.0007370000000008758,1.100000000064938e-05,0.007497000000000753,0.00045299999999670604,3.900000000101045e-05,0.02904099999999943,0.02612399999999937,0.00010400000000032605,3.4000000002976094e-05,0.00878399999999857,0.0002770000000005268,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,29,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,1.2872389999999996,1e-05,0.06957699999999889,0.0004650000000019361,0.022625999999998925,0.04926400000000086,0.06566399999999817,0.0640110000000007,0.017189000000001897,0.08483799999999775,0.03230000000000288,0.03490499999999841,0.06620300000000157,0.04185599999999923,0.032856999999999914,0.021107000000000653,0.06603299999999734,0.02726300000000137,0.06111399999999989,0.06611200000000039,0.0053400000000003445,0.0649729999999984,0.06592900000000057,0.022486000000000672,0.07636899999999969,0.025175000000000836,0.007653999999998717,0.05592100000000144,0.03777599999999737,0.1021060000000027,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,29,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,0.25938899999999876,1e-05,3.0999999999892225e-05,3.200000000092018e-05,3.0999999999892225e-05,0.0002999999999993008,0.007446999999999093,0.0003640000000011412,9.299999999967667e-05,0.03565800000000152,0.02016999999999669,0.0015130000000027621,0.007500000000000284,0.0004579999999982931,3.6999999998954536e-05,0.055210000000002424,5.200000000016303e-05,0.0015129999999992094,0.007591999999998933,0.00041700000000233217,0.028600999999998322,4.7999999999603915e-05,0.027041000000000537,0.0001849999999983254,0.009407000000003052,0.00010999999999938836,0.028665999999997638,4.500000000007276e-05,0.0005740000000002965,0.026244000000001932,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,29,1474,1334,1474,1404,1404,1474,1264,60,1474,1334,1334,1404,1334,60,1404,1474,134,1334,1474,1404,60,1474,1264,1474,1474,1404,1404,1474,1474,0.2459089999999975,1e-05,3.599999999792658e-05,0.028618000000001587,0.026994999999999436,0.00015000000000142677,0.009482999999999464,6.099999999875649e-05,0.0009879999999995448,0.027682000000002205,4.500000000007276e-05,5.099999999913507e-05,2.5999999998305157e-05,0.0005769999999998277,0.0007790000000014174,0.025393999999998584,9.700000000023579e-05,7.000000000090267e-06,0.03779700000000119,0.0014329999999986853,3.300000000194814e-05,0.001093999999998374,0.020167000000000712,8.00000000005241e-05,0.028082999999998748,5.799999999922534e-05,0.016187000000002172,0.00040899999999766123,7.300000000043383e-05,0.019458000000000197,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,29,1404,1334,1474,1474,1194,1404,1474,1404,1474,1474,1474,1184,1474,1474,1474,1194,1474,1404,1404,1264,1404,1334,1474,1474,94,1474,1264,1264,1474,0.3062819999999995,1e-05,0.007647999999999655,0.02894099999999966,7.80000000020209e-05,4.2000000000541604e-05,0.027188999999999908,0.009367999999998489,0.00014799999999937086,0.028708000000001732,0.0005769999999998277,0.02624099999999885,0.00011100000000041632,0.03773299999999935,0.0013880000000021653,2.49999999972772e-05,4.900000000063187e-05,0.021325000000000927,4.900000000063187e-05,0.027474999999999028,0.0006669999999999732,0.016545000000000698,0.00015799999999899228,0.019501000000001767,0.0005889999999979523,2.9000000001389026e-05,0.04485499999999831,4.900000000063187e-05,0.00012699999999910005,0.006642000000002923,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,29,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,0.2575259999999986,1e-05,0.03710999999999842,0.0006890000000012719,0.0013939999999976749,4.400000000259752e-05,0.021328999999997933,4.39999999990448e-05,0.02808700000000286,5.5999999997169425e-05,0.016550000000002285,0.00012100000000003774,0.019489999999997565,5.000000000165983e-05,0.0005820000000014147,0.044889999999998764,0.00013399999999919032,4.39999999990448e-05,0.00665300000000002,0.0006360000000000809,0.01359599999999972,6.199999999978445e-05,0.0005340000000018108,0.043374000000000024,4.2000000000541604e-05,3.200000000092018e-05,0.01307199999999753,0.0003370000000018081,0.008008000000000237,0.0005399999999973204,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,29,1264,1404,1294,60,1474,1474,1474,1404,1474,1334,60,1474,1264,1334,1404,1474,1334,1334,60,60,1474,1334,1404,1334,1404,1334,1404,60,1404,0.19699600000000217,1e-05,0.0005710000000007653,4.500000000007276e-05,0.0007280000000022824,0.04408599999999652,0.00016800000000216642,3.599999999792658e-05,0.0005620000000021719,0.00663499999999928,7.000000000090267e-06,0.00015300000000095793,0.013539999999998997,5.200000000016303e-05,3.999999999848569e-05,0.0005020000000008906,0.04341400000000206,7.99999999756551e-06,3.200000000092018e-05,0.0010629999999984818,0.002396000000000953,0.009935000000002248,0.008017999999999859,0.0005329999999972301,4.300000000156956e-05,5.999999999062311e-06,0.04335900000000237,0.0015959999999992647,0.015177999999998804,0.00335799999999864,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,29,1334,1474,1474,1404,1404,1474,1474,1334,1334,1474,1474,1474,1404,1474,1474,1474,1194,1474,1474,1404,1474,1404,1404,1474,1334,1334,1334,1334,1334,0.22024700000000053,1e-05,0.01416799999999796,8.800000000164232e-05,0.04329500000000053,0.0006039999999991608,7.599999999996498e-05,0.013024000000001479,4.7999999999603915e-05,0.0003409999999988145,0.007971000000001283,0.0005779999999973029,0.043328000000002476,0.013942999999997596,0.002036000000000371,1.9000000001767603e-05,3.500000000045134e-05,7.000000000090267e-06,0.00509399999999971,5.299999999763827e-05,3.300000000194814e-05,5.999999999062311e-06,0.03204700000000216,3.599999999792658e-05,0.025458000000000425,5.300000000119098e-05,0.006596999999999298,0.001270999999999134,9.999999999976694e-05,0.009926000000000101,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,29,1264,1334,60,1404,1404,1474,1474,1404,1474,60,1474,1474,1474,1334,1334,1474,1474,1474,1404,1474,1474,60,1474,1334,1404,1474,1474,1194,60,0.2073650000000029,1e-05,5.600000000072214e-05,0.0009000000000014552,0.05629000000000062,0.0008199999999973784,0.006144000000002592,0.0012720000000001619,5.3999999998666226e-05,7.000000000090267e-06,0.0008860000000012747,0.009031999999997709,0.0007429999999999382,0.04658200000000079,6.799999999884676e-05,0.00017599999999973193,0.0073330000000026985,0.00034999999999740794,1.2000000001677336e-05,0.0009499999999995623,0.01005400000000023,8.700000000061436e-05,0.0007710000000002992,0.005729999999999791,1.4999999997655777e-05,0.046966000000001173,0.00043199999999998795,4.39999999990448e-05,6.000000002615025e-06,0.00336499999999873,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,29,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,0.27205199999999863,1e-05,0.043361999999998346,0.013912000000001257,0.002013999999999072,4.099999999951365e-05,0.005107000000002415,4.500000000007276e-05,3.0999999999892225e-05,0.032090000000000174,0.025465000000000515,0.0004849999999976262,0.0061549999999996885,0.0012700000000016587,4.699999999857596e-05,0.009983000000001852,0.0006919999999972504,0.04664600000000263,0.00017099999999814486,0.007346999999999326,0.0003450000000029263,0.0009589999999981558,0.010083999999999094,4.6000000001100716e-05,0.006517999999999802,0.046987000000001444,0.00042299999999784177,3.600000000147929e-05,0.01162700000000072,0.00014200000000030855,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,29,1334,1474,1334,1264,1474,1264,1334,1404,1474,1404,1474,1474,1474,1334,1474,1264,1334,1294,1334,1404,1334,1474,1334,1474,1474,1294,1474,1334,1444,0.2748430000000006,1e-05,0.04680000000000106,0.007362000000000535,0.00037700000000029377,0.011009000000001379,4.39999999990448e-05,3.2999999998395424e-05,0.04480799999999974,0.009093000000000018,0.0033790000000024634,0.008243000000000222,0.0002119999999976585,0.0003430000000008704,1.2000000001677336e-05,0.01319899999999663,6.700000000137152e-05,0.038969000000001586,0.00012199999999751299,0.011629000000002776,0.0005619999999986192,0.013134000000000867,0.00043999999999755346,1.0000000003174137e-05,0.052800999999998766,0.0007179999999991082,4.700000000212867e-05,0.0001279999999965753,8.000000001118224e-06,0.011282999999998822,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,29,1334,1474,1264,1474,1404,60,1474,1404,1474,94,1404,1474,1474,1334,1404,1474,60,60,1474,1334,1334,94,1404,60,1474,1474,94,1474,1474,0.1569970000000005,1e-05,8.400000000108321e-05,3.8999999997457735e-05,0.013500000000000512,0.00034199999999984243,0.0007739999999998304,0.03793100000000038,9.899999999873899e-05,6.000000002615025e-06,4.699999999857596e-05,0.0005769999999998277,0.011041999999999774,0.0005260000000006926,8.999999998593466e-06,5.1000000002687784e-05,0.013112999999997044,0.001837000000001865,0.0023109999999988418,0.0022739999999998872,5.000000000165983e-05,0.04683199999999843,0.0006909999999997751,4.099999999951365e-05,0.001889000000002028,0.009484999999997967,0.00011100000000041632,4.0000000002038405e-05,0.01314299999999946,0.0001449999999998397,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,29,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,0.226464,1e-05,0.0003489999999999327,0.013213000000000363,0.0002899999999996794,0.03873799999999861,6.30000000008124e-05,0.0006279999999989627,0.01105800000000201,0.0005229999999976087,4.2000000000541604e-05,0.01312899999999928,0.00044700000000119644,0.006015000000001436,0.04684100000000058,0.0006779999999970698,4.6000000001100716e-05,0.0001239999999995689,0.01128699999999938,6.899999999987472e-05,5.000000000165983e-05,0.01317500000000038,0.00011699999999947863,0.04059399999999869,7.100000000193063e-05,0.01142899999999969,9.299999999967667e-05,0.013816999999999524,0.00011500000000097543,0.00011800000000050659,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,29,60,1334,1334,1334,1404,1334,1474,1474,94,1474,1334,1334,1474,1334,60,1474,1404,1474,60,1474,1264,1474,1474,1124,1474,60,1474,1474,1404,0.19582399999999822,1e-05,0.03908099999999948,7.699999999744023e-05,0.011424000000001655,4.39999999990448e-05,8.100000000155205e-05,0.013753000000001236,0.00013399999999919032,4.5999999997548e-05,0.003441000000002248,2.1000000000270802e-05,0.003462999999999994,0.04731199999999802,1.6000000002236447e-05,3.599999999792658e-05,0.011046000000000333,5.000000000165983e-05,0.0002689999999994086,0.002880999999998579,0.004578000000002191,3.8999999997457735e-05,3.200000000092018e-05,5.999999999062311e-06,3.0999999999892225e-05,0.04581500000000105,0.0009869999999985168,0.011084000000000316,2.5000000000829914e-05,4.500000000007276e-05,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,29,1294,1294,1404,1334,1334,1474,1474,1474,1474,1334,1294,1404,1474,1474,1334,1474,1264,1334,1474,1474,1474,1474,1264,1264,1474,1264,1404,1334,1474,0.24838499999999897,1e-05,5.799999999922534e-05,4.000000000559112e-06,0.013170999999999822,0.00011500000000097543,0.04055999999999926,0.0001029999999992981,0.011399000000000825,0.0001299999999986312,0.013859000000000066,0.00012300000000209366,6.799999999884676e-05,0.006799999999998363,0.04618300000000275,4.5999999997548e-05,0.012218000000000728,4.300000000156956e-05,0.0002879999999976235,0.007418000000001257,7.499999999893703e-05,5.600000000072214e-05,0.04586000000000112,4.39999999990448e-05,0.012052000000000618,0.007609999999999673,6.899999999987472e-05,0.000537000000001342,0.02946399999999727,2.3000000002326715e-05,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,29,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,0.2671750000000017,1e-05,0.0034650000000020498,0.046193999999999846,0.0011319999999983565,0.011086000000002372,4.500000000007276e-05,0.0002819999999985612,0.007449000000001149,3.999999999848569e-05,3.200000000092018e-05,3.2999999998395424e-05,0.04585800000000262,0.012055000000000149,4.299999999801685e-05,0.007626999999999384,4.400000000259752e-05,0.02995599999999854,7.199999999940587e-05,3.200000000092018e-05,0.0010249999999984993,0.014625999999999806,0.019597000000000975,0.00047999999999959186,6.600000000034356e-05,6.199999999978445e-05,0.029735999999999763,0.0003799999999998249,0.007490000000000663,0.00010900000000191312,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,29,1404,1474,1474,1334,1404,1474,1334,1474,1264,1404,1334,60,1474,1474,60,1474,1334,1474,1474,1474,1264,1474,1264,60,1334,1334,1474,1334,1474,0.19938199999999995,1e-05,0.0003089999999978943,0.02992200000000267,0.00013899999999722468,0.0010270000000005552,0.014589000000000851,0.019632000000001426,0.00046799999999791453,0.0,0.0,1.0000000010279564e-06,0.0,0.02984000000000009,0.00040699999999915804,0.0009179999999986421,0.006549000000003247,3.199999999736747e-05,0.028279000000001275,0.0006449999999986744,0.0006070000000022446,2.9999999995311555e-06,0.0035579999999981737,8.000000001118224e-06,2.5999999998305157e-05,0.03237800000000135,7.599999999996498e-05,0.029411000000003185,7.799999999491547e-05,0.00047200000000202635,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,29,1474,1334,1334,1474,1474,1474,1334,1334,1474,1334,1334,1334,1404,1474,1474,1474,1404,1474,1474,1334,1474,1474,1474,1404,1404,1474,1474,1334,1474,0.2178149999999981,1e-05,2.5000000000829914e-05,0.015619000000000938,0.019559999999998468,0.0005050000000004218,1.0000000010279564e-06,0.029875999999998015,0.00038200000000188084,0.007592999999999961,8.000000001118224e-06,0.02819799999999617,0.0006230000000044811,8.899999999556485e-05,0.0005020000000044433,0.0035169999999951074,0.03241700000000236,8.900000000267028e-05,5.999999999062311e-06,0.0054680000000004725,6.700000000137152e-05,0.024387999999994747,0.0009720000000044138,0.014212999999998033,0.00011099999999686361,8.200000000613272e-05,0.020133999999998764,0.012866999999999962,3.799999999642978e-05,0.00045899999999932106,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,29,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,0.23286699999999882,1e-05,0.0006179999999957886,0.0006630000000029668,0.0034589999999994347,4.2000000000541604e-05,0.03240999999999872,4.400000000259752e-05,0.005496999999998309,0.023978999999997086,0.000461000000001377,5.9000000000253294e-05,0.0009159999999965862,0.0142410000000055,0.0001529999999974052,0.02017099999999772,0.012869000000002018,0.000453999999997734,0.016462000000004195,0.000144999999996287,0.0006669999999999732,3.900000000101045e-05,0.03430099999999925,0.00012200000000461841,0.02994199999999836,0.0010320000000021423,4.0999999995960934e-05,3.2000000004472895e-05,0.03398499999999416,4.400000000259752e-05,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,29,1264,1474,1264,60,1334,1334,1404,60,1474,1334,1474,94,1294,1334,1404,60,1334,1404,1334,1474,1474,1334,1404,1474,94,1294,94,1404,1404,0.16718099999999936,1e-05,0.0009140000000016357,3.799999999642978e-05,0.0005489999999994666,0.013651000000002966,0.020323999999995124,0.01331800000000527,0.00043000000000148475,0.01599499999999665,4.2000000000541604e-05,0.0001490000000003988,3.199999999736747e-05,7.000000003642981e-06,0.0006619999999983861,6.999999996537554e-06,0.0011460000000056425,0.03314699999999959,0.00011999999999545707,4.500000000007276e-05,0.029862999999998863,0.0010750000000001592,3.500000000400405e-05,3.900000000101045e-05,0.03402200000000022,6.999999996537554e-06,2.400000000335467e-05,0.00045300000000025875,8.999999998593466e-06,0.0006520000000023174,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,29,1334,1404,1474,1474,1474,1334,1404,1404,1474,1334,1474,1294,1474,1474,1194,1474,1404,1404,1474,1474,1194,1264,1334,1474,1474,1474,1334,1474,1264,0.28875200000000234,1e-05,0.016564000000002466,0.0006720000000015602,0.03427399999999636,0.00019500000000505224,0.030964999999994802,5.000000000165983e-05,2.5999999998305157e-05,0.03394800000000231,3.6999999998954536e-05,0.0004940000000033251,3.999999999848569e-05,0.029569000000002177,0.0025439999999932184,6.500000000642103e-05,0.02927299999999633,0.0031669999999976994,0.0007100000000050954,0.02989600000000081,9.000000000014552e-05,5.699999999819738e-05,0.010227999999997905,0.02466900000000294,0.002032999999997287,5.5000000003246896e-05,0.014177999999994029,6.300000000436512e-05,0.024869000000002472,7.999999994012796e-06,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,29,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,597,1.4573830000000036,1e-05,0.06593900000000019,0.0858610000000013,0.05171499999999796,0.05845300000000009,0.00041900000000083537,0.08054500000000075,0.005644000000000204,0.06514699999999962,0.07646199999999936,0.05392700000000161,0.025693999999997885,0.06458100000000044,0.0029639999999986344,0.051212000000003144,0.02456199999999953,0.1188539999999989,0.01329899999999995,0.05293400000000048,0.0848009999999988,0.030965999999999383,0.03622100000000117,0.0674629999999965,0.04777400000000398,0.017587999999996384,0.10047200000000345,0.03178400000000181,0.0644269999999949,0.07748300000000086,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,29,60,1334,1474,1474,60,1474,1334,1474,1264,1474,1334,1334,1474,1474,60,1474,1474,1404,1474,1334,1474,1264,1474,1474,1334,60,1474,1334,1334,0.1958190000000002,1e-05,0.028365000000000862,0.0025259999999960314,3.900000000101045e-05,0.0008419999999986771,0.0283590000000018,3.399999999942338e-05,5.099999999913507e-05,2.7000000002885827e-05,0.003560999999997705,8.999999998593466e-06,0.030253000000001862,3.399999999942338e-05,5.999999999062311e-06,0.002220000000001221,0.007933999999998775,4.7999999999603915e-05,5.700000000530281e-05,0.02462500000000034,0.0020919999999975403,3.999999999848569e-05,2.5000000000829914e-05,0.03897599999999812,0.00014399999999881175,0.0004020000000011237,0.0030570000000054165,0.021932999999997094,4.700000000212867e-05,0.00010699999999985721,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,29,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,0.2422770000000014,1e-05,3.600000000147929e-05,0.029616999999994675,0.0025170000000045434,4.2000000000541604e-05,0.029232999999997844,4.5999999997548e-05,0.003175000000005923,0.0004219999999932611,0.030207000000004314,5.300000000119098e-05,3.199999999736747e-05,0.010207999999998663,5.200000000371574e-05,0.024667000000000883,0.0020519999999990546,3.6999999998954536e-05,0.014195000000000846,0.024853000000000236,7.099999999837792e-05,3.300000000194814e-05,0.00039599999999495594,0.00869300000000095,0.01635000000000275,0.0001010000000007949,0.0006360000000000809,0.015062999999997828,0.00014999999999787406,0.027445000000000164,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,29,1334,1474,1474,1334,1474,1474,1474,1474,1334,1264,1334,1474,1474,1474,1334,1404,1474,1474,1264,1404,1474,1334,1474,1474,1474,1474,1474,254,854,0.49318099999999987,1e-05,0.0003839999999968313,0.008681000000002825,2.099999999671809e-05,0.016445000000004484,0.0006249999999994316,0.015076999999998009,0.00014600000000086766,0.027447999999999695,0.001967000000000496,3.399999999942338e-05,0.003753000000003226,0.030526999999999305,3.299999999484271e-05,0.0004110000000068226,0.33538999999999675,0.008574000000002968,3.0999999999892225e-05,4.399999999549209e-05,7.000000003642981e-06,0.0037579999999977076,0.0,0.0,0.0,9.999999974752427e-07,0.0,0.0,0.0,0.0,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,29,1474,1334,1404,1474,1474,1474,1474,1474,1474,984,1404,1404,1474,94,1474,1474,1154,1474,1334,1474,1334,1404,1404,1404,1474,1334,1404,1474,1334,0.09362799999999538,1e-05,2.3999999996249244e-05,3.500000000400405e-05,0.02098399999999856,3.199999999736747e-05,4.500000000007276e-05,7.000000003642981e-06,2.9999999995311555e-05,7.000000003642981e-06,2.800000000036107e-05,0.0026099999999971146,0.0005110000000030368,1.100000000064938e-05,2.9999999995311555e-05,5.999999999062311e-06,2.5000000000829914e-05,7.000000003642981e-06,0.0012329999999991514,1.100000000064938e-05,0.02341700000000202,3.399999999942338e-05,0.002403000000001043,0.03451599999999644,0.0,0.0,0.0,0.0,0.007537999999996714,7.600000000707041e-05,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,29,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,0.5182220000000015,1e-05,4.400000000259752e-05,0.0037979999999961933,0.030548000000003128,0.00037899999999524425,0.0001239999999995689,0.335322000000005,0.008579999999994925,4.600000000465343e-05,0.0037519999999986453,9.999999974752427e-07,0.0,0.0,0.03982400000000297,0.0021429999999966753,0.02105200000000451,5.000000000165983e-05,3.499999999689862e-05,0.002656000000001768,0.0005039999999993938,3.499999999689862e-05,3.0999999999892225e-05,0.001246999999999332,0.023462000000002092,0.036901000000000295,0.0,0.007575000000002774,5.2999999994085556e-05,3.2000000004472895e-05,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,29,1404,1334,60,1404,1264,1474,1474,1474,1474,60,1334,1264,1474,1474,1474,60,60,60,60,60,60,1184,1474,1334,1474,1474,134,1184,1404,0.6313960000000023,1e-05,0.0005060000000014497,6.700000000137152e-05,0.01496399999999909,0.00019199999999841566,0.027403999999997097,0.0019430000000042469,1.7999999997186933e-05,5.000000000165983e-05,0.0006229999999973757,0.0031719999999992865,0.030585999999999558,0.0003379999999992833,0.0001260000000016248,3.0999999999892225e-05,0.3445650000000029,0.045735999999998,0.05081200000000052,0.013634000000003255,0.03238599999999536,0.0028550000000038267,0.058416000000001134,0.0028379999999970096,5.199999999661031e-05,7.000000003642981e-06,2.800000000036107e-05,8.000000001118224e-06,2.69999999957804e-05,7.000000003642981e-06,VIDEO_Youtube_Flash_Gateway.pcap
3325347879,167772687,443,41071,29,1404,1404,1474,1334,1404,60,1474,1334,1404,1404,1474,1334,1404,1474,1474,1264,1404,60,1474,1334,1404,1474,1334,1404,1474,1334,60,1404,1474,0.11125300000000493,1e-05,7.000000003642981e-06,0.012287000000000603,0.0,9.999999974752427e-07,0.0002520000000032496,0.049320000000001585,4.399999999549209e-05,0.00037300000000328737,0.0003759999999957131,0.0008040000000022474,1.1999999998124622e-05,3.399999999942338e-05,7.000000003642981e-06,5.099999999913507e-05,6.999999996537554e-06,2.800000000036107e-05,0.0006320000000030745,0.0018010000000003856,1.1999999998124622e-05,3.399999999942338e-05,7.000000003642981e-06,2.69999999957804e-05,5.999999999062311e-06,2.7000000002885827e-05,5.999999999062311e-06,0.001274999999999693,0.04285300000000092,0.0009519999999980655,VIDEO_Youtube_Flash_Gateway.pcap
167772687,3325347879,41071,443,29,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,0.19438799999999645,1e-05,3.999999999848569e-05,0.0017160000000018272,9.599999999920783e-05,0.02642200000000372,0.0329189999999997,4.5999999997548e-05,3.499999999689862e-05,3.500000000400405e-05,0.0028779999999954953,4.700000000212867e-05,3.500000000400405e-05,3.399999999942338e-05,3.399999999942338e-05,0.012281999999999016,0.04963099999999798,0.0007450000000019941,0.0008130000000008408,4.0999999995960934e-05,5.700000000530281e-05,0.0024729999999948404,3.999999999848569e-05,3.300000000194814e-05,3.500000000400405e-05,0.045090999999999326,0.01606599999999503,0.0005580000000051655,0.0021209999999953766,4.3000000005122274e-05,VIDEO_Youtube_Flash_Gateway.pcap
